mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
2.824296553929647,0.15298515958262854,0.030195156733194988,0.001690154944369937,0.01,3,100,0.5,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.5}",-0.1915974747661016,-0.18432659858441286,-0.18134648989888394,-0.18575685441646614,0.004305414923544777,79,-0.18142538575857262,-0.1819859666779923,-0.1819166053521019,-0.1817759859295556,0.00024952369066189066
2.7112553119659424,0.6191830372071294,0.03297074635823568,0.006444646931273975,0.01,3,100,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",-0.19718580352543214,-0.18605077646590115,-0.18183801603174865,-0.18835819867436066,0.006474657940714493,81,-0.18188628243595986,-0.1830954739133984,-0.18320125688535946,-0.18272767107823926,0.0005965169149916752
2.7717150847117105,0.016031926399700826,0.04358553886413574,0.009801964770681577,0.01,3,100,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",-0.1951715384324956,-0.1860213112606817,-0.18166238179720218,-0.18761841049679315,0.005629527672710144,80,-0.1827629480139634,-0.18394783756648175,-0.18350515036069323,-0.18340531198037946,0.0004888534814949138
5.425305604934692,1.4132700626064136,0.03893319765726725,0.005539797714903998,0.01,3,300,0.5,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.5}",-0.1403032243496982,-0.1207664234414351,-0.10504339863141898,-0.12203768214085076,0.014422803736478931,67,-0.0874588423625029,-0.10415397372993185,-0.10797719445959442,-0.09986333685067639,0.008909091491926483
4.0992170969645185,0.728056976780861,0.04034018516540527,0.013386712164349404,0.01,3,300,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",-0.15115668555392606,-0.12195977590007122,-0.1055872296437812,-0.12623456369925948,0.018847620292452936,70,-0.08972989679655768,-0.10512851653907812,-0.1088627750601314,-0.10124039613192241,0.008280695135377159
3.7592990398406982,0.5710905779153413,0.0279233455657959,0.0013584263106778743,0.01,3,300,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'subsample': 1.0}",-0.14945393205075036,-0.12268380203641162,-0.10613018911170113,-0.12608930773295438,0.01785001918484671,69,-0.09092649823037093,-0.10675506483219195,-0.1098966249346811,-0.10252606266574799,0.008301797848949596
7.131856282552083,1.566263702158403,0.05342292785644531,0.01229262313531904,0.01,3,500,0.5,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 500, 'subsample': 0.5}",-0.13183478160730974,-0.10399876544930169,-0.08607863938954761,-0.10730406214871968,0.018825512429792465,37,-0.058147683309586605,-0.07925977261272557,-0.08502686461404145,-0.07414477351211789,0.011554076012353155
5.788765986760457,0.8052958566230829,0.040274858474731445,0.01013094348358406,0.01,3,500,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 500, 'subsample': 0.8}",-0.14235889960137146,-0.10411159280774289,-0.08694467107424128,-0.11113838782778522,0.02316198130564425,46,-0.058668318602591876,-0.08029555340054802,-0.08539318874575422,-0.07478568691629804,0.011585152640281106
5.813964446385701,0.8288845381520561,0.03330334027608236,0.000867904853349542,0.01,3,500,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 500, 'subsample': 1.0}",-0.14591823756097536,-0.10444348001709962,-0.08867157008243354,-0.11301109588683617,0.024143298112425948,48,-0.05890523138850202,-0.08135503188304076,-0.08572973336175789,-0.07532999887776688,0.011750581363327848
4.69192107518514,1.0909787535851774,0.034154415130615234,0.0035065518248610095,0.01,5,100,0.5,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.5}",-0.17573572257583156,-0.15636137082600624,-0.1414217733913779,-0.15783962226440523,0.014047554891502495,75,-0.1337732610448029,-0.13914581825997202,-0.13948717260858906,-0.137468750637788,0.0026168190864388307
4.404298384984334,1.22630367368444,0.030248562494913738,0.00482415158593139,0.01,5,100,0.8,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",-0.19482365534979326,-0.15751349952950502,-0.14199216289232347,-0.16477643925720725,0.02217136845779707,76,-0.12376712720058419,-0.13592744197354184,-0.13809974861812377,-0.13259810593074994,0.006307105413156577
3.937084436416626,0.4410456414423303,0.026274601618448894,0.0008960634747252234,0.01,5,100,1.0,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",-0.21312186286171808,-0.15766600669422948,-0.14196968001857935,-0.17091918319150898,0.030522049912447367,78,-0.12196878451417101,-0.1356688086474949,-0.13807299200453438,-0.13190352838873343,0.00709315991141856
10.485141118367514,1.420685516519668,0.0389853318532308,0.0011398078772942007,0.01,5,300,0.5,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.5}",-0.1333159938469323,-0.09429700063517531,-0.07040302625507724,-0.0993386735790616,0.02593034544516376,25,-0.042971442138724045,-0.056335191391810084,-0.06139371224071999,-0.05356678192375137,0.007771446762126567
13.009037733078003,1.7795631438737103,0.05445384979248047,0.013976311185818234,0.01,5,300,0.8,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.8}",-0.1637947667733585,-0.09495460311949125,-0.0722638305337622,-0.11033773347553733,0.038918364104773555,45,-0.03374364122674623,-0.052457994578743034,-0.05975581984479994,-0.04865248521676307,0.010955053179316247
12.362162828445435,0.7438122212786024,0.04590837160746256,0.008677268413270498,0.01,5,300,1.0,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'subsample': 1.0}",-0.21578050156840983,-0.09527112544683355,-0.07270474985102773,-0.12791879228875702,0.062806954471828,71,-0.03282109818570376,-0.05200340608349427,-0.05927807271130004,-0.04803419232683268,0.011159715308392843
17.640247980753582,4.267333982248289,0.08821447690327962,0.05010658538795659,0.01,5,500,0.5,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 500, 'subsample': 0.5}",-0.1288902287952113,-0.08235122766002118,-0.06002022180332028,-0.09042055941951758,0.0286891971776764,6,-0.02415202306139646,-0.03724826855255384,-0.04313052419104914,-0.03484360526833314,0.007932325443605899
16.866294066111248,2.0566151683871325,0.05254046122233073,0.002983728686858391,0.01,5,500,0.8,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 500, 'subsample': 0.8}",-0.159577696823501,-0.08192559750215565,-0.062323042629510064,-0.10127544565172224,0.04199547124914506,29,-0.017394611765978278,-0.03334138326143252,-0.04080285972052935,-0.030512951582646716,0.00976341939406495
