param_combination,rank,mean_test_score,std_test_score,mean_train_score,std_train_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,overfit_score,learning_rate,max_depth,n_estimators,subsample
learning_rate=0.3_max_depth=5_n_estimators=300_subsample=0.8,21,-0.09794335822802458,0.03173252688165611,-0.00033635055979977854,0.00034907155708513936,10.03640309969584,1.8850208724558954,0.0389260450998942,0.0007012095733525187,0.0976070076682248,0.3,5,300,0.8
learning_rate=0.3_max_depth=5_n_estimators=500_subsample=0.8,22,-0.09803775457552984,0.03166498894252906,-2.821290822684323e-05,3.4316444994803696e-05,14.088689168294271,2.698390074444484,0.06277219454447429,0.005436717172611337,0.098009541667303,0.3,5,500,0.8
learning_rate=0.3_max_depth=5_n_estimators=100_subsample=0.8,23,-0.09835822552685901,0.0322469411661983,-0.005667514848194229,0.003672339108940248,3.582330862681071,0.7890336390754465,0.03672504425048828,0.014310598327733702,0.09269071067866477,0.3,5,100,0.8
learning_rate=0.1_max_depth=7_n_estimators=100_subsample=0.8,24,-0.09854955486333526,0.050641118737930174,-0.00481615113206309,0.0026447342021571375,9.115718205769857,1.2029356189118736,0.03448081016540527,0.002296809049765978,0.09373340373127217,0.1,7,100,0.8
learning_rate=0.01_max_depth=5_n_estimators=300_subsample=0.5,25,-0.0993386735790616,0.02593034544516376,-0.05356678192375137,0.007771446762126567,10.485141118367514,1.420685516519668,0.0389853318532308,0.0011398078772942007,0.04577189165531024,0.01,5,300,0.5
learning_rate=0.1_max_depth=5_n_estimators=100_subsample=0.8,26,-0.10060549739208956,0.04583375806208546,-0.01761511333828789,0.007159746413772841,3.6971903642018638,0.3036853067743693,0.03259770075480143,0.004133423789637257,0.08299038405380167,0.1,5,100,0.8
learning_rate=0.1_max_depth=3_n_estimators=100_subsample=1.0,27,-0.10097147887257452,0.02473492686966501,-0.05022316695951259,0.012639513193865052,1.3573249975840251,0.2689122189368444,0.02787439028422038,0.002355521444817884,0.05074831191306193,0.1,3,100,1.0
learning_rate=0.1_max_depth=3_n_estimators=100_subsample=0.5,28,-0.10117311713876904,0.028449974261731764,-0.051447485864484575,0.01167592798256615,1.387438456217448,0.2741967978190805,0.02538164456685384,0.0032220466521455534,0.04972563127428447,0.1,3,100,0.5
learning_rate=0.01_max_depth=5_n_estimators=500_subsample=0.8,29,-0.10127544565172224,0.04199547124914506,-0.030512951582646716,0.00976341939406495,16.866294066111248,2.0566151683871325,0.05254046122233073,0.002983728686858391,0.07076249406907552,0.01,5,500,0.8
learning_rate=0.3_max_depth=3_n_estimators=300_subsample=1.0,30,-0.10262226295240474,0.037718668800094356,-0.008004189761195933,0.005131887121729421,3.119035561879476,0.2467382846462562,0.07205398877461751,0.06094890031443804,0.09461807319120881,0.3,3,300,1.0
learning_rate=0.1_max_depth=3_n_estimators=100_subsample=0.8,31,-0.10280980077922232,0.02643239266461405,-0.0502598659061734,0.012162309189728441,1.392306884129842,0.23119991353326724,0.02474522590637207,0.003119299965537392,0.05254993487304892,0.1,3,100,0.8
learning_rate=0.3_max_depth=3_n_estimators=500_subsample=1.0,32,-0.10294618370513381,0.03782222761188259,-0.0033669499148448255,0.002681082231368325,5.925249338150024,0.7631899737032211,0.0452124277750651,0.008625859394293037,0.09957923379028899,0.3,3,500,1.0
learning_rate=0.01_max_depth=7_n_estimators=300_subsample=0.8,33,-0.10363218672182671,0.04502064993804582,-0.02248182269434205,0.005527751677163975,32.88710331916809,2.799639514655499,0.06987118721008301,0.013935036140651972,0.08115036402748466,0.01,7,300,0.8
learning_rate=0.3_max_depth=3_n_estimators=100_subsample=1.0,34,-0.10578127614502798,0.03660840710913603,-0.02562392739124188,0.01002035262145121,1.3954956531524658,0.23182566465353438,0.024795134862263996,0.0027158947959666792,0.0801573487537861,0.3,3,100,1.0
learning_rate=0.3_max_depth=3_n_estimators=500_subsample=0.8,35,-0.1062558954730709,0.040708735271542104,-0.0032822051119423875,0.0026962052679714815,5.303573767344157,1.126518663974042,0.04083116849263509,0.0038354942995511517,0.10297369036112852,0.3,3,500,0.8
learning_rate=0.3_max_depth=3_n_estimators=300_subsample=0.8,36,-0.10651253905118381,0.03995221549684329,-0.007860056844641548,0.005259460393576848,3.733333110809326,0.7878369908180546,0.036204258600870766,0.003955336980960271,0.09865248220654227,0.3,3,300,0.8
learning_rate=0.01_max_depth=3_n_estimators=500_subsample=0.5,37,-0.10730406214871968,0.018825512429792465,-0.07414477351211789,0.011554076012353155,7.131856282552083,1.566263702158403,0.05342292785644531,0.01229262313531904,0.033159288636601794,0.01,3,500,0.5
learning_rate=0.3_max_depth=7_n_estimators=300_subsample=0.8,38,-0.10905147349940487,0.050147597528764666,-2.0687398744202747e-06,2.4452933824796104e-06,21.32853643099467,4.511986367643863,0.057962258656819664,0.0027588214674817806,0.10904940475953045,0.3,7,300,0.8
learning_rate=0.3_max_depth=7_n_estimators=500_subsample=0.8,39,-0.10906374915122956,0.05013852144720912,-1.5766136088597847e-07,1.7878878379867193e-08,19.280265887578327,5.249821426818192,0.03198409080505371,0.005947756928676757,0.10906359148986867,0.3,7,500,0.8
learning_rate=0.3_max_depth=7_n_estimators=100_subsample=0.8,40,-0.1091455387384103,0.050178906029503104,-0.0006647066691903922,0.000554013377820074,8.794000546137491,2.173430588881221,0.09950518608093262,0.08738077251658923,0.1084808320692199,0.3,7,100,0.8
learning_rate=0.3_max_depth=7_n_estimators=100_subsample=0.5,41,-0.10930132461856046,0.03983953358850671,-0.001762331719226115,0.0012721486514381828,7.614531914393107,1.7668233542187872,0.038000265757242836,0.005241382172395797,0.10753899289933434,0.3,7,100,0.5
learning_rate=0.3_max_depth=7_n_estimators=300_subsample=0.5,42,-0.1099430596280118,0.03975539000351052,-1.0234711831187606e-05,1.1825362339166029e-05,21.705541372299194,4.157872810792559,0.06994350751241048,0.010453589533262631,0.10993282491618062,0.3,7,300,0.5
learning_rate=0.3_max_depth=7_n_estimators=500_subsample=0.5,43,-0.1099865292154029,0.03972326562687433,-1.625901993515809e-07,6.958867143915752e-08,26.805885791778564,6.0158501904375665,0.058087825775146484,0.02739688043188558,0.10998636662520356,0.3,7,500,0.5
learning_rate=0.3_max_depth=3_n_estimators=100_subsample=0.8,44,-0.1100185508832628,0.037923997018133045,-0.02618070014062712,0.010105329556079509,1.4229659239451091,0.1846079124202022,0.026590267817179363,0.006814799022396396,0.08383785074263568,0.3,3,100,0.8
learning_rate=0.01_max_depth=5_n_estimators=300_subsample=0.8,45,-0.11033773347553733,0.038918364104773555,-0.04865248521676307,0.010955053179316247,13.009037733078003,1.7795631438737103,0.05445384979248047,0.013976311185818234,0.06168524825877426,0.01,5,300,0.8
learning_rate=0.01_max_depth=3_n_estimators=500_subsample=0.8,46,-0.11113838782778522,0.02316198130564425,-0.07478568691629804,0.011585152640281106,5.788765986760457,0.8052958566230829,0.040274858474731445,0.01013094348358406,0.03635270091148718,0.01,3,500,0.8
learning_rate=0.3_max_depth=5_n_estimators=100_subsample=0.5,47,-0.11288935196498034,0.037256979045538575,-0.00851926864278813,0.00486518225980804,3.165642023086548,0.3684793400678208,0.03068224589029948,0.00287761991182923,0.10437008332219222,0.3,5,100,0.5
learning_rate=0.01_max_depth=3_n_estimators=500_subsample=1.0,48,-0.11301109588683617,0.024143298112425948,-0.07532999887776688,0.011750581363327848,5.813964446385701,0.8288845381520561,0.03330334027608236,0.000867904853349542,0.037681097009069284,0.01,3,500,1.0
learning_rate=0.3_max_depth=5_n_estimators=500_subsample=1.0,49,-0.11484551626013347,0.054098633472401056,-3.431920827244213e-05,4.012304842110166e-05,14.614821831385294,4.144836172961361,0.0706018606821696,0.022523844434485633,0.11481119705186102,0.3,5,500,1.0
learning_rate=0.3_max_depth=5_n_estimators=100_subsample=1.0,50,-0.11497890093930173,0.054325849597026625,-0.005812779124438783,0.0036112637760407386,3.5830361048380532,0.5054245520063793,0.03131405512491862,0.003958035301307358,0.10916612181486295,0.3,5,100,1.0
learning_rate=0.3_max_depth=5_n_estimators=300_subsample=1.0,51,-0.11512287495246754,0.05387053568792306,-0.00037129265129183167,0.00036664508002800015,10.641915003458658,2.001974505321878,0.04497027397155762,0.008960024455081636,0.1147515823011757,0.3,5,300,1.0
learning_rate=0.3_max_depth=5_n_estimators=300_subsample=0.5,52,-0.11616713197053737,0.033954553732458204,-0.0006781266148023547,0.0006596242227919337,9.397306044896444,1.0815298953834167,0.04067603747049967,0.0010844263411966427,0.11548900535573502,0.3,5,300,0.5
learning_rate=0.3_max_depth=5_n_estimators=500_subsample=0.5,53,-0.11633123646615624,0.033808807383516985,-8.336106061060618e-05,9.83204996664397e-05,15.147028605143229,1.2470034306564057,0.06697408358256023,0.011212022555658722,0.11624787540554564,0.3,5,500,0.5
learning_rate=0.1_max_depth=5_n_estimators=500_subsample=1.0,54,-0.11948672546942507,0.07513455351593364,-0.0020676150577874836,0.001697551186300206,17.133438507715862,2.8683226621817157,0.07418060302734375,0.017906297367764966,0.11741911041163759,0.1,5,500,1.0
learning_rate=0.3_max_depth=3_n_estimators=300_subsample=0.5,55,-0.11982662416482699,0.04474489272800638,-0.010164812385304695,0.005972966164481802,3.743460257848104,0.511009245459298,0.11091804504394531,0.105535196625595,0.10966181177952229,0.3,3,300,0.5
learning_rate=0.1_max_depth=5_n_estimators=300_subsample=1.0,56,-0.12016460422811027,0.07477466783107033,-0.005344545491261839,0.0035628708487243895,9.358662764231363,1.0033210802567158,0.043606837590535484,0.007922649896144452,0.11482005873684843,0.1,5,300,1.0
learning_rate=0.1_max_depth=7_n_estimators=500_subsample=1.0,57,-0.12052234919629633,0.08045324522082573,-0.00010391643756104818,0.00010336678128007935,36.75585261980692,6.671741726273006,0.09621874491373698,0.02150082701951707,0.12041843275873527,0.1,7,500,1.0
learning_rate=0.1_max_depth=7_n_estimators=300_subsample=1.0,58,-0.12054278291453414,0.08042336318680028,-0.0006356900387603398,0.000529355832466699,23.155261198679607,1.4094107884444855,0.06962068875630696,0.00646280929203231,0.11990709287577381,0.1,7,300,1.0
learning_rate=0.3_max_depth=3_n_estimators=500_subsample=0.5,59,-0.12105356985915598,0.044317527231643485,-0.004505165471543136,0.0034000560891658265,4.864811340967814,0.8335397184442891,0.051033973693847656,0.023013220237660503,0.11654840438761285,0.3,3,500,0.5
learning_rate=0.3_max_depth=3_n_estimators=100_subsample=0.5,60,-0.1212599849661589,0.042092619138586605,-0.030351311121906685,0.009533264276016078,1.337876796722412,0.22567734174721024,0.02764121691385905,0.0003749226642389045,0.09090867384425222,0.3,3,100,0.5
learning_rate=0.1_max_depth=5_n_estimators=100_subsample=1.0,61,-0.12138670161567416,0.07291860937732765,-0.01706470019393359,0.007374025213556179,3.8204981486002603,0.6642118925359196,0.03746692339579264,0.006696558700916351,0.10432200142174057,0.1,5,100,1.0
learning_rate=0.3_max_depth=7_n_estimators=100_subsample=1.0,62,-0.1215321199119475,0.0721286732499099,-0.0006879059825010618,0.0006162746861855193,8.303593476613363,0.5226663974255673,0.038109381993611656,0.0057976630475375344,0.12084421392944644,0.3,7,100,1.0
learning_rate=0.01_max_depth=5_n_estimators=500_subsample=1.0,63,-0.1215624628646136,0.06757572266804941,-0.029986594208163058,0.009860341475743502,18.70410458246867,2.99067764407283,0.06464592615763347,0.01495443616045301,0.09157586865645054,0.01,5,500,1.0
learning_rate=0.3_max_depth=7_n_estimators=300_subsample=1.0,64,-0.12158714879116907,0.07223494409014919,-3.139556243114572e-06,3.7066212449481947e-06,20.078033049901325,4.417792197450942,0.050431410471598305,0.007332570338043937,0.12158400923492595,0.3,7,300,1.0
learning_rate=0.3_max_depth=7_n_estimators=500_subsample=1.0,65,-0.12159038273277001,0.07223228568855045,-5.830337981759992e-07,1.2242721421124472e-07,13.87809650103251,3.788034540666111,0.02446095148722331,0.0063557859685422855,0.12158979969897184,0.3,7,500,1.0
learning_rate=0.1_max_depth=7_n_estimators=100_subsample=1.0,66,-0.12165276659259838,0.07971979536735005,-0.004448666159776939,0.002648496030266358,9.009615580240885,1.1113914315667859,0.0386199156443278,0.002788703826867085,0.11720410043282145,0.1,7,100,1.0
learning_rate=0.01_max_depth=3_n_estimators=300_subsample=0.5,67,-0.12203768214085076,0.014422803736478931,-0.09986333685067639,0.008909091491926483,5.425305604934692,1.4132700626064136,0.03893319765726725,0.005539797714903998,0.02217434529017437,0.01,3,300,0.5
learning_rate=0.01_max_depth=7_n_estimators=500_subsample=1.0,68,-0.12435433439676917,0.08264980584893561,-0.009194943186404014,0.004103996959968213,50.68455195426941,6.895217617313678,0.08769583702087402,0.003294440186901349,0.11515939121036516,0.01,7,500,1.0
learning_rate=0.01_max_depth=3_n_estimators=300_subsample=1.0,69,-0.12608930773295438,0.01785001918484671,-0.10252606266574799,0.008301797848949596,3.7592990398406982,0.5710905779153413,0.0279233455657959,0.0013584263106778743,0.02356324506720639,0.01,3,300,1.0
learning_rate=0.01_max_depth=3_n_estimators=300_subsample=0.8,70,-0.12623456369925948,0.018847620292452936,-0.10124039613192241,0.008280695135377159,4.0992170969645185,0.728056976780861,0.04034018516540527,0.013386712164349404,0.024994167567337064,0.01,3,300,0.8
learning_rate=0.01_max_depth=5_n_estimators=300_subsample=1.0,71,-0.12791879228875702,0.062806954471828,-0.04803419232683268,0.011159715308392843,12.362162828445435,0.7438122212786024,0.04590837160746256,0.008677268413270498,0.07988459996192435,0.01,5,300,1.0
learning_rate=0.01_max_depth=7_n_estimators=300_subsample=1.0,72,-0.13063490883614418,0.08103019991473716,-0.020459871275510553,0.005837937012015635,34.86107738812765,7.232052683594134,0.06426620483398438,0.0032720302139975935,0.11017503756063363,0.01,7,300,1.0
learning_rate=0.01_max_depth=7_n_estimators=100_subsample=0.5,73,-0.14535727564950915,0.020006558379309307,-0.11241693025599596,0.0006694350526171467,10.334170579910278,0.7252105651380013,0.037364562352498375,0.004887779302885069,0.03294034539351319,0.01,7,100,0.5
learning_rate=0.01_max_depth=7_n_estimators=100_subsample=0.8,74,-0.15109894907139,0.029917569808892444,-0.10125164342516892,0.003399811389823556,12.315891106923422,0.9345211411871945,0.03821651140848795,0.0037527901000228565,0.04984730564622107,0.01,7,100,0.8
learning_rate=0.01_max_depth=5_n_estimators=100_subsample=0.5,75,-0.15783962226440523,0.014047554891502495,-0.137468750637788,0.0026168190864388307,4.69192107518514,1.0909787535851774,0.034154415130615234,0.0035065518248610095,0.020370871626617243,0.01,5,100,0.5
learning_rate=0.01_max_depth=5_n_estimators=100_subsample=0.8,76,-0.16477643925720725,0.02217136845779707,-0.13259810593074994,0.006307105413156577,4.404298384984334,1.22630367368444,0.030248562494913738,0.00482415158593139,0.03217833332645731,0.01,5,100,0.8
learning_rate=0.01_max_depth=7_n_estimators=100_subsample=1.0,77,-0.1658517807478547,0.049532580381883004,-0.09813581772910857,0.004236605176574359,13.650442679723104,2.8043568882213945,0.0452726682027181,0.0005864305602193073,0.06771596301874613,0.01,7,100,1.0
learning_rate=0.01_max_depth=5_n_estimators=100_subsample=1.0,78,-0.17091918319150898,0.030522049912447367,-0.13190352838873343,0.00709315991141856,3.937084436416626,0.4410456414423303,0.026274601618448894,0.0008960634747252234,0.03901565480277555,0.01,5,100,1.0
learning_rate=0.01_max_depth=3_n_estimators=100_subsample=0.5,79,-0.18575685441646614,0.004305414923544777,-0.1817759859295556,0.00024952369066189066,2.824296553929647,0.15298515958262854,0.030195156733194988,0.001690154944369937,0.003980868486910538,0.01,3,100,0.5
learning_rate=0.01_max_depth=3_n_estimators=100_subsample=1.0,80,-0.18761841049679315,0.005629527672710144,-0.18340531198037946,0.0004888534814949138,2.7717150847117105,0.016031926399700826,0.04358553886413574,0.009801964770681577,0.004213098516413688,0.01,3,100,1.0
learning_rate=0.01_max_depth=3_n_estimators=100_subsample=0.8,81,-0.18835819867436066,0.006474657940714493,-0.18272767107823926,0.0005965169149916752,2.7112553119659424,0.6191830372071294,0.03297074635823568,0.006444646931273975,0.0056305275961213985,0.01,3,100,0.8
