param_combination,rank,mean_test_score,std_test_score,mean_train_score,std_train_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,overfit_score,learning_rate,max_depth,n_estimators,subsample
learning_rate=0.01_max_depth=7_n_estimators=300_subsample=0.5,11,-0.04026814381552971,0.01796516950854556,-0.014707892326514663,0.001571468844709497,8.014200766881308,1.976588969074043,0.06638383865356445,0.019151248252659202,0.02556025148901505,0.01,7,300,0.5
learning_rate=0.01_max_depth=7_n_estimators=500_subsample=0.5,12,-0.04027896074796143,0.023839180025120463,-0.006654457337527189,0.00019779085000976398,9.940064986546835,0.8929021402317873,0.08188692728678386,0.019233301691814926,0.03362450341043424,0.01,7,500,0.5
learning_rate=0.3_max_depth=5_n_estimators=500_subsample=0.8,13,-0.04073507574507113,0.0223209883937139,-2.1128145453179755e-05,2.2951872885641247e-05,3.7123755613962808,0.5730864305247594,0.04031999905904134,0.005806664239362591,0.04071394759961795,0.3,5,500,0.8
learning_rate=0.3_max_depth=5_n_estimators=300_subsample=0.8,14,-0.040872068644548364,0.022286139730059246,-0.00015659047441752427,0.0001337943706354325,2.4773383140563965,0.5121661493029782,0.02751930554707845,0.006136370993033927,0.04071547817013084,0.3,5,300,0.8
learning_rate=0.01_max_depth=5_n_estimators=500_subsample=1.0,15,-0.04092183948055288,0.019874687505605743,-0.009748491991391885,0.001771775322037109,4.07550589243571,0.5027309382232503,0.03500135739644369,0.0015660342633888212,0.031173347489160994,0.01,5,500,1.0
learning_rate=0.1_max_depth=5_n_estimators=100_subsample=1.0,16,-0.04095203859841389,0.02198717585658078,-0.00515761392379726,0.0014835266213620532,0.8739418188730875,0.12851308122203364,0.014542977015177408,0.001596214153807003,0.03579442467461663,0.1,5,100,1.0
learning_rate=0.3_max_depth=3_n_estimators=500_subsample=1.0,17,-0.041160086940941316,0.025671432593860972,-0.0012380985788998985,0.0008116207612595343,1.4199732144673665,0.19333195390250982,0.024353424708048504,0.003697125073968125,0.039921988362041416,0.3,3,500,1.0
learning_rate=0.01_max_depth=5_n_estimators=500_subsample=0.8,18,-0.04118563109326829,0.021362474374767484,-0.010024899090420626,0.001684367835399537,4.183111906051636,0.2609158329661645,0.04359738032023112,0.007377756824043048,0.031160732002847663,0.01,5,500,0.8
learning_rate=0.3_max_depth=5_n_estimators=100_subsample=0.8,19,-0.04120211112218747,0.022387760419720966,-0.0019285540907853721,0.0009947889551845707,0.8135387897491455,0.11178671145882285,0.014635642369588217,0.0018773342985042706,0.0392735570314021,0.3,5,100,0.8
learning_rate=0.3_max_depth=3_n_estimators=300_subsample=1.0,20,-0.04156443108132521,0.026099225441204348,-0.002541485746212162,0.001293527980442403,0.9079289436340332,0.10415036932806362,0.017275253931681316,0.0039942335848209345,0.039022945335113045,0.3,3,300,1.0
learning_rate=0.1_max_depth=5_n_estimators=500_subsample=0.8,21,-0.041718272534688426,0.026310180245638595,-0.0004859546710802892,0.0003302374563584255,3.841301997502645,0.49373389693372854,0.044512430826822914,0.013725660182962864,0.041232317863608134,0.1,5,500,0.8
learning_rate=0.01_max_depth=5_n_estimators=500_subsample=0.5,22,-0.04183362918639316,0.02233632958768603,-0.012275612388986919,0.000831936346388067,3.1049468517303467,0.7515989790088325,0.04575475056966146,0.016580464070448712,0.029558016797406245,0.01,5,500,0.5
learning_rate=0.3_max_depth=3_n_estimators=100_subsample=1.0,23,-0.04185422436224715,0.026547556755031912,-0.007671672494051547,0.0022208025789211953,0.41843096415201825,0.020548264235535314,0.012409528096516928,0.002102891192257142,0.034182551868195604,0.3,3,100,1.0
learning_rate=0.1_max_depth=5_n_estimators=300_subsample=0.8,24,-0.04204124018824739,0.026355107068269632,-0.0013613257720367505,0.0007122688961548031,2.327331304550171,0.44212478191622845,0.02767793337504069,0.0039402319711380725,0.04067991441621064,0.1,5,300,0.8
learning_rate=0.1_max_depth=3_n_estimators=100_subsample=1.0,25,-0.0422705833827046,0.02270528424368002,-0.015012644876905906,0.002398916824661893,0.38531335194905597,0.08677476241217354,0.013645013173421225,0.0031631669772241872,0.02725793850579869,0.1,3,100,1.0
learning_rate=0.01_max_depth=7_n_estimators=500_subsample=0.8,26,-0.042849154995034555,0.02736951425338064,-0.0037883829340612505,0.0010009919802284617,9.743510087331137,0.8881930116483263,0.0760508378346761,0.015175468547601385,0.0390607720609733,0.01,7,500,0.8
learning_rate=0.1_max_depth=5_n_estimators=100_subsample=0.8,27,-0.043016456921665565,0.025640538862109735,-0.005512436907741944,0.0016105301571503663,0.7795120080312093,0.06864455795304378,0.014152447382609049,0.0009667247542123115,0.03750402001392362,0.1,5,100,0.8
learning_rate=0.1_max_depth=7_n_estimators=500_subsample=0.8,28,-0.04321700691296549,0.028539470046491253,-1.9792876940040776e-05,1.9026029854824674e-05,8.73150666554769,1.8139172767087552,0.06307156880696614,0.0017741461249480728,0.04319721403602545,0.1,7,500,0.8
learning_rate=0.1_max_depth=7_n_estimators=300_subsample=0.8,29,-0.043334229147559154,0.028520356101618655,-0.0001444695897906468,0.0001074857694132584,5.221383253733317,1.2773241146650174,0.061237494150797524,0.013012095466906206,0.043189759557768506,0.1,7,300,0.8
learning_rate=0.1_max_depth=3_n_estimators=500_subsample=0.8,30,-0.04373309884262858,0.03198227658645333,-0.004113079569050365,0.001482024115368953,1.498576323191325,0.2204500121257387,0.023601293563842773,0.0047165761125050444,0.039620019273578215,0.1,3,500,0.8
learning_rate=0.01_max_depth=5_n_estimators=300_subsample=0.5,31,-0.04383619717560647,0.015916193987866995,-0.021954156075797093,0.0008997143927919556,1.526577631632487,0.1284660098658065,0.025394121805826824,0.005138865582103396,0.021882041099809374,0.01,5,300,0.5
learning_rate=0.1_max_depth=7_n_estimators=100_subsample=0.8,32,-0.04406434917804639,0.028420110187761364,-0.001707880894159652,0.0007161253370080399,1.8793439865112305,0.24298372021546188,0.017229557037353516,0.001112453646934039,0.04235646828388674,0.1,7,100,0.8
learning_rate=0.1_max_depth=3_n_estimators=100_subsample=0.8,33,-0.044555715902292715,0.02548662450401027,-0.015072094459574525,0.002260316975726972,0.38885498046875,0.08019433137944673,0.015998284022013348,0.003509326005570404,0.02948362144271819,0.1,3,100,0.8
learning_rate=0.01_max_depth=3_n_estimators=500_subsample=1.0,34,-0.04463148441806155,0.014728868965830299,-0.024940160640652572,0.002245740798007378,1.4966740608215332,0.1589788524024159,0.019156217575073242,0.0006692823854283068,0.019691323777408978,0.01,3,500,1.0
learning_rate=0.01_max_depth=5_n_estimators=300_subsample=0.8,35,-0.04473926277743386,0.015497828109124116,-0.017955397305244727,0.0013787242969703379,1.8435595830281575,0.30202313952461146,0.024400949478149414,0.0020769758126642137,0.026783865472189135,0.01,5,300,0.8
learning_rate=0.01_max_depth=5_n_estimators=300_subsample=1.0,36,-0.04509866647102109,0.01569942062621646,-0.01716627182796607,0.0014476370160938523,1.791833718617757,0.4511368046018507,0.03227353096008301,0.008395902746819079,0.02793239464305502,0.01,5,300,1.0
learning_rate=0.1_max_depth=3_n_estimators=300_subsample=0.8,37,-0.04525796306885977,0.03285531380302004,-0.0066731430341071376,0.001854181698125003,1.0216480890909831,0.08386167160951512,0.02212182680765788,0.0019634812501782744,0.03858482003475263,0.1,3,300,0.8
learning_rate=0.01_max_depth=7_n_estimators=300_subsample=0.8,38,-0.04536046320835363,0.024208995261744796,-0.00936463368841388,0.0005222968555491576,7.734212398529053,1.014200688228198,0.06281487147013347,0.012751221366975183,0.03599582951993975,0.01,7,300,0.8
learning_rate=0.01_max_depth=7_n_estimators=500_subsample=1.0,39,-0.04546262956506131,0.028672641412232188,-0.0033167998715979176,0.0011750110021308147,10.975942055384317,2.1577543999100164,0.07622599601745605,0.018755004124577854,0.042145829693463394,0.01,7,500,1.0
learning_rate=0.3_max_depth=7_n_estimators=500_subsample=0.8,40,-0.04630152337695765,0.02670849105384552,-2.4905941330598776e-07,3.7493287512638977e-08,5.38020118077596,1.0803015101511166,0.02207318941752116,0.0031030102769722297,0.04630127431754434,0.3,7,500,0.8
learning_rate=0.3_max_depth=7_n_estimators=300_subsample=0.8,41,-0.04631060992309305,0.02670541168882986,-1.6838203130338722e-06,1.9425063964324234e-06,5.721498330434163,1.6983037897906277,0.03768173853556315,0.003385588805328174,0.046308926102780014,0.3,7,300,0.8
learning_rate=0.01_max_depth=3_n_estimators=500_subsample=0.8,42,-0.046427498081507534,0.01794975246889168,-0.02427768698164279,0.0022291042370860196,1.5627055962880452,0.19058764322355307,0.021142959594726562,0.0032143530998610015,0.022149811099864743,0.01,3,500,0.8
learning_rate=0.3_max_depth=7_n_estimators=100_subsample=0.8,43,-0.04643242956529203,0.026731181150801805,-0.00023173843613451847,0.0001812901287669438,1.9474796454111736,0.37905697154794876,0.02616723378499349,0.008910233867224766,0.04620069112915751,0.3,7,100,0.8
learning_rate=0.1_max_depth=7_n_estimators=500_subsample=1.0,44,-0.04710502749916438,0.03420735104807171,-3.0841130398170294e-05,2.8421305534753416e-05,9.197664260864258,1.9049949695707211,0.06638757387797038,0.009015952449972586,0.04707418636876621,0.1,7,500,1.0
learning_rate=0.3_max_depth=7_n_estimators=100_subsample=1.0,45,-0.04715755984822043,0.030477349092313453,-0.00022803998994984812,0.0001607826133108144,1.977067470550537,0.27131108395431264,0.017932335535685223,0.0011867005192805454,0.04692951985827058,0.3,7,100,1.0
learning_rate=0.1_max_depth=5_n_estimators=500_subsample=0.5,46,-0.047176201911709396,0.03239577485185546,-0.000722148231165325,0.00042319840749580225,3.4575657844543457,0.39156284911474976,0.03640190760294596,0.001652297109517679,0.046454053680544075,0.1,5,500,0.5
learning_rate=0.3_max_depth=7_n_estimators=300_subsample=1.0,47,-0.04720125288437244,0.030438429199496908,-2.210834425602661e-06,1.7791089099337059e-06,5.157317956288655,1.719592908133929,0.03252760569254557,0.005369569658376489,0.04719904204994684,0.3,7,300,1.0
learning_rate=0.3_max_depth=7_n_estimators=500_subsample=1.0,48,-0.04721065191337456,0.03043368953104688,-1.203435260599552e-06,3.601075166306841e-07,3.6872762044270835,0.8531761811205278,0.018321990966796875,0.005032161748238057,0.047209448478113966,0.3,7,500,1.0
learning_rate=0.1_max_depth=7_n_estimators=300_subsample=1.0,49,-0.04723897144790892,0.03416830284895554,-0.0001790996357887638,0.0001252477771640982,4.370494683583577,0.840942258171778,0.03903516133626302,0.001593632364252697,0.04705987181212016,0.1,7,300,1.0
learning_rate=0.1_max_depth=7_n_estimators=100_subsample=1.0,50,-0.04761439939491088,0.03403959012713211,-0.001499318181043369,0.000686298570728549,1.9597752888997395,0.2657314094309593,0.019858757654825848,0.0012148199133807157,0.046115081213867516,0.1,7,100,1.0
learning_rate=0.1_max_depth=5_n_estimators=300_subsample=0.5,51,-0.047820000392812125,0.03226089355800115,-0.001905192265628574,0.0007358847626508412,2.1691582202911377,0.34745430608786665,0.0274658203125,0.0036955401560473254,0.04591480812718355,0.1,5,300,0.5
learning_rate=0.01_max_depth=7_n_estimators=300_subsample=1.0,52,-0.04832643627159994,0.026299179117658333,-0.008018258229671659,0.001024164180278144,6.952255725860596,0.5415642336569951,0.046067396799723305,0.0010036314281211614,0.04030817804192828,0.01,7,300,1.0
learning_rate=0.01_max_depth=3_n_estimators=500_subsample=0.5,53,-0.049234132487439734,0.022041805988547995,-0.025211000478069234,0.0012842453679797843,1.942710002263387,0.2781720571994399,0.02663262685139974,0.0011989104403603756,0.0240231320093705,0.01,3,500,0.5
learning_rate=0.1_max_depth=5_n_estimators=100_subsample=0.5,54,-0.049282343080483064,0.031709938759463,-0.007182219091948193,0.0011102973955509528,0.8368503252665201,0.20407870663050895,0.015508492787679037,0.002355985891564166,0.04210012398853487,0.1,5,100,0.5
learning_rate=0.1_max_depth=7_n_estimators=500_subsample=0.5,55,-0.049749730993101544,0.034764602089149436,-5.010496681744903e-05,4.277154119143893e-05,8.012049913406372,0.7906216766870127,0.06301387151082356,0.0045870692551787905,0.0496996260262841,0.1,7,500,0.5
learning_rate=0.1_max_depth=3_n_estimators=500_subsample=0.5,56,-0.05004160241299565,0.0409565415928287,-0.004682709773555175,0.0014853518505082552,1.5817455450693767,0.09023589204332828,0.03337613741556803,0.012517589533337833,0.04535889263944047,0.1,3,500,0.5
learning_rate=0.1_max_depth=7_n_estimators=300_subsample=0.5,57,-0.05005434781008058,0.03484083629391734,-0.0003351704768213098,0.00018985193913541293,4.464514096577962,0.5639928104419469,0.04981605211893717,0.010611832443613169,0.04971917733325927,0.1,7,300,0.5
learning_rate=0.1_max_depth=7_n_estimators=100_subsample=0.5,58,-0.0501884837404366,0.03347463318619273,-0.0032769890172461326,0.0005081324149016438,1.68323810895284,0.17177416449335592,0.022348483403523762,0.000975553692904442,0.046911494723190464,0.1,7,100,0.5
learning_rate=0.1_max_depth=3_n_estimators=300_subsample=0.5,59,-0.05052922167296232,0.040772768929631165,-0.007290094074038647,0.0016067620787204306,0.9748428662618002,0.02886962485301661,0.01703190803527832,0.002317909725828459,0.04323912759892367,0.1,3,300,0.5
learning_rate=0.1_max_depth=3_n_estimators=100_subsample=0.5,60,-0.05198440523275186,0.03683502665638035,-0.016226754339245444,0.001325068038564198,0.4086058934529622,0.09339630807922591,0.012801249821980795,0.0011732336163603942,0.03575765089350641,0.1,3,100,0.5
learning_rate=0.3_max_depth=5_n_estimators=500_subsample=0.5,61,-0.053878917264733824,0.03364271005080491,-6.404424641946358e-05,6.660842148077285e-05,3.9358901182810464,0.15650632611301538,0.04434553782145182,0.008726962532504455,0.05381487301831436,0.3,5,500,0.5
learning_rate=0.3_max_depth=5_n_estimators=300_subsample=0.5,62,-0.05402571953776412,0.03372799234334006,-0.00034698870674878613,0.0002851569811565109,2.5333058834075928,0.19235238730595913,0.0465246836344401,0.022183476516421097,0.053678730831015334,0.3,5,300,0.5
learning_rate=0.3_max_depth=5_n_estimators=100_subsample=0.5,63,-0.054356525271991606,0.03377591060129144,-0.002957781624983317,0.0012467583233915249,0.7554949919382731,0.030367558492736063,0.01373585065205892,0.0025053090720969376,0.05139874364700829,0.3,5,100,0.5
learning_rate=0.01_max_depth=3_n_estimators=300_subsample=1.0,64,-0.05486849037200061,0.008511447037676107,-0.03982592011023304,0.0021414577357578056,1.020389159520467,0.19448314289501287,0.01752305030822754,0.0023705308014131143,0.015042570261767571,0.01,3,300,1.0
learning_rate=0.01_max_depth=3_n_estimators=300_subsample=0.8,65,-0.05524138892162702,0.008878927337160234,-0.03938114429659129,0.0016267797886047352,1.0472125212351482,0.1451371224229624,0.024907747904459637,0.006448618235138438,0.015860244625035727,0.01,3,300,0.8
learning_rate=0.01_max_depth=3_n_estimators=300_subsample=0.5,66,-0.05571573730899793,0.010747483041790525,-0.04077538941388141,0.0007833423953930187,2.1674863497416177,0.09332440695168573,0.0252074400583903,0.00508373843063725,0.014940347895116522,0.01,3,300,0.5
learning_rate=0.3_max_depth=3_n_estimators=300_subsample=0.5,67,-0.05967845210206752,0.048827623447383194,-0.0036646350625366155,0.0013443725142000963,1.0159612496693928,0.1023757729252202,0.02470541000366211,0.005788647124814484,0.05601381703953091,0.3,3,300,0.5
learning_rate=0.3_max_depth=3_n_estimators=500_subsample=0.5,68,-0.06065320498011085,0.049030091518390724,-0.0018834545363780146,0.0009713892938340019,1.4995470841725667,0.07146717097627726,0.025208075841267902,0.004132648687660948,0.05876975044373284,0.3,3,500,0.5
learning_rate=0.3_max_depth=3_n_estimators=100_subsample=0.5,69,-0.061300407106368915,0.04994604174244385,-0.010044490192426987,0.0015881968796132356,0.381458838780721,0.0975759591206803,0.015154123306274414,0.0035313578423408535,0.05125591691394193,0.3,3,100,0.5
learning_rate=0.3_max_depth=7_n_estimators=300_subsample=0.5,70,-0.06320700878955994,0.041798175097011274,-8.194000590955275e-06,9.294882269231678e-06,5.850495974222819,1.1166165435603213,0.0542748769124349,0.015359888875471286,0.06319881478896898,0.3,7,300,0.5
learning_rate=0.3_max_depth=7_n_estimators=500_subsample=0.5,71,-0.063213302611679,0.04179214899365884,-2.887428001862593e-07,1.8335333818711879e-07,6.803717851638794,1.7127584170547037,0.03659860293070475,0.010186276554305053,0.06321301386887881,0.3,7,500,0.5
learning_rate=0.3_max_depth=7_n_estimators=100_subsample=0.5,72,-0.06367382679240402,0.04186971280735798,-0.0006947667735393118,0.0003656801142717078,1.9568968613942463,0.48103242681277436,0.021807114283243816,0.003957919517007581,0.0629790600188647,0.3,7,100,0.5
learning_rate=0.01_max_depth=7_n_estimators=100_subsample=0.5,73,-0.09041302885108664,0.008206954316216602,-0.08062261638759051,0.006664947382855311,2.5350597699483237,0.4586713583987107,0.019302209218343098,0.0021980992621395148,0.009790412463496129,0.01,7,100,0.5
learning_rate=0.01_max_depth=7_n_estimators=100_subsample=0.8,74,-0.0919486950258006,0.011488379659246116,-0.0734266973769569,0.004092109357451885,2.6951611836751304,0.17150579705307437,0.018107891082763672,0.0008023422715626518,0.0185219976488437,0.01,7,100,0.8
learning_rate=0.01_max_depth=7_n_estimators=100_subsample=1.0,75,-0.09410476543303599,0.013572689195302887,-0.07058579628224666,0.0032153542479818656,2.7875972588857016,0.18622618109021125,0.020279328028361004,0.0016336685109126184,0.023518969150789326,0.01,7,100,1.0
learning_rate=0.01_max_depth=5_n_estimators=100_subsample=0.5,76,-0.09842156857418738,0.004658129664847734,-0.09247734376166274,0.005763389637492333,0.959148645401001,0.16638452226999992,0.015898386637369793,0.003633053154063474,0.005944224812524643,0.01,5,100,0.5
learning_rate=0.01_max_depth=5_n_estimators=100_subsample=0.8,77,-0.0991697609092161,0.005579936830751922,-0.08766809122244117,0.0035325120569816523,0.9391500949859619,0.14506859071791353,0.015546003977457682,0.0024594058970779545,0.011501669686774935,0.01,5,100,0.8
learning_rate=0.01_max_depth=5_n_estimators=100_subsample=1.0,78,-0.10004306365652334,0.005644872576805782,-0.086036849179005,0.002895820926655574,1.0040957132975261,0.05981047840923326,0.014244715372721354,0.0026369632638241873,0.014006214477518333,0.01,5,100,1.0
learning_rate=0.01_max_depth=3_n_estimators=100_subsample=0.8,79,-0.12218678498430606,0.004957266983988537,-0.1211092079197618,0.0038917736706623363,1.7838547229766846,0.3411919894923994,0.017876466115315754,0.008804494775550011,0.001077577064544255,0.01,3,100,0.8
learning_rate=0.01_max_depth=3_n_estimators=100_subsample=0.5,80,-0.1222840145668751,0.005299583549896823,-0.12149736669733198,0.004664121334289901,1.7320952415466309,0.4572754518124664,0.020656744639078777,0.008758723191715124,0.0007866478695431195,0.01,3,100,0.5
learning_rate=0.01_max_depth=3_n_estimators=100_subsample=1.0,81,-0.12238660565376552,0.005293731680223579,-0.12222171558001144,0.004267789345950616,1.4896860122680664,0.31654049776532533,0.020881255467732746,0.009726507947142015,0.00016489007375408704,0.01,3,100,1.0
