loss,mae,val_loss,val_mae
0.5389993190765381,0.549300491809845,0.21693331003189087,0.3262028396129608
0.2477739304304123,0.34702154994010925,0.18481309711933136,0.2803776264190674
0.21510599553585052,0.3142988085746765,0.16267749667167664,0.2569897472858429
0.19566407799720764,0.2928159832954407,0.15567907691001892,0.24615371227264404
0.1813279241323471,0.28230082988739014,0.14922906458377838,0.2414555549621582
0.17524196207523346,0.2734552323818207,0.14827023446559906,0.2362409085035324
0.1672552525997162,0.26248109340667725,0.14348852634429932,0.22942963242530823
0.17005544900894165,0.2663539946079254,0.1391843855381012,0.23291458189487457
0.16269488632678986,0.26221394538879395,0.13662655651569366,0.22325481474399567
0.16233715415000916,0.25492003560066223,0.13372167944908142,0.22068384289741516
0.15439338982105255,0.24969235062599182,0.1385708600282669,0.22786007821559906
0.15174347162246704,0.24455295503139496,0.13679005205631256,0.22174547612667084
0.1545630544424057,0.2471989393234253,0.13199660181999207,0.2175675630569458
0.15139693021774292,0.2404116541147232,0.13245438039302826,0.21409918367862701
0.14946578443050385,0.23892970383167267,0.13200731575489044,0.2145126610994339
0.14365865290164948,0.23529642820358276,0.13315032422542572,0.21752052009105682
0.14560836553573608,0.23358309268951416,0.12478099763393402,0.21217799186706543
0.14548780024051666,0.23419608175754547,0.13076211512088776,0.21832557022571564
0.13918070495128632,0.22964321076869965,0.12299555540084839,0.2132837027311325
0.1376752406358719,0.22585396468639374,0.12121564149856567,0.20214328169822693
0.13667960464954376,0.22625641524791718,0.12173107266426086,0.2039414644241333
0.13624504208564758,0.221397265791893,0.11675743758678436,0.20310373604297638
0.1335161030292511,0.21933910250663757,0.11736001819372177,0.20473425090312958
0.13424648344516754,0.21900345385074615,0.11544353514909744,0.2059108167886734
0.13096395134925842,0.21584054827690125,0.11320996284484863,0.20180118083953857
0.13218671083450317,0.21588052809238434,0.10794198513031006,0.19561003148555756
0.13092851638793945,0.21549074351787567,0.11115194112062454,0.20677563548088074
0.12866085767745972,0.21311023831367493,0.10619019716978073,0.19342245161533356
0.1327364444732666,0.21421101689338684,0.1004609540104866,0.1895681768655777
0.12698335945606232,0.20996923744678497,0.10412600636482239,0.19398824870586395
0.12983338534832,0.21223591268062592,0.10473567247390747,0.1895882487297058
0.12800858914852142,0.20806892216205597,0.1089358925819397,0.2009178102016449
0.12532563507556915,0.21019122004508972,0.10427415370941162,0.19723853468894958
0.12378368526697159,0.20783402025699615,0.11068376898765564,0.2021324336528778
0.12350383400917053,0.20597095787525177,0.09990190714597702,0.187454491853714
0.1232762485742569,0.20410001277923584,0.10445036739110947,0.1934686154127121
0.12149323523044586,0.20134465396404266,0.09852450340986252,0.1866140365600586
0.12549109756946564,0.20465324819087982,0.09634384512901306,0.18666809797286987
0.12182123214006424,0.20244792103767395,0.10371363908052444,0.20377880334854126
0.12425398081541061,0.20402611792087555,0.09449151158332825,0.18450084328651428
0.12233265489339828,0.20391680300235748,0.1008552834391594,0.19778303802013397
0.12046854943037033,0.2010168582201004,0.10016750544309616,0.19177770614624023
0.11859996616840363,0.1977340281009674,0.09589483588933945,0.1852220743894577
0.12055109441280365,0.2000131458044052,0.09427835047245026,0.18760617077350616
0.11941973119974136,0.19961929321289062,0.09590397775173187,0.19497117400169373
0.12028779834508896,0.19940248131752014,0.09019975364208221,0.17916426062583923
0.11766330897808075,0.1971682757139206,0.09587100148200989,0.18597374856472015
0.12026476114988327,0.20094768702983856,0.0954255610704422,0.19274236261844635
0.11845996230840683,0.19935715198516846,0.08694329857826233,0.18269480764865875
0.11626303941011429,0.1966530680656433,0.08828531950712204,0.18539123237133026
0.11517404764890671,0.1940658986568451,0.09804756939411163,0.20452502369880676
0.11482711881399155,0.19422848522663116,0.08646267652511597,0.18203270435333252
0.11828645318746567,0.19761693477630615,0.10045760124921799,0.2050994634628296
0.11830800026655197,0.1980556845664978,0.09681006520986557,0.19355541467666626
0.1181301698088646,0.19580470025539398,0.0887206494808197,0.1802920401096344
0.1173255518078804,0.19524499773979187,0.09151026606559753,0.19656066596508026
0.11616042256355286,0.19339080154895782,0.09173082560300827,0.19228413701057434
0.11436231434345245,0.1955869495868683,0.0889715701341629,0.1878478229045868
0.1136310026049614,0.19148105382919312,0.08830782026052475,0.18911410868167877
0.11088655889034271,0.19099977612495422,0.08634480834007263,0.18623927235603333
0.11003455519676208,0.19142119586467743,0.08926372975111008,0.18716810643672943
0.11431464552879333,0.19445441663265228,0.08802919834852219,0.18796953558921814
0.11376593261957169,0.19275043904781342,0.08739980310201645,0.18763969838619232
0.11065494269132614,0.1923684924840927,0.08656681329011917,0.1807064712047577
0.10785835981369019,0.190530464053154,0.08622408658266068,0.1844412386417389
0.1125774085521698,0.19242644309997559,0.08766797184944153,0.18686187267303467
0.10987624526023865,0.19161811470985413,0.08967173844575882,0.1929323822259903
0.10748805105686188,0.18907999992370605,0.08532905578613281,0.18654170632362366
0.11316792666912079,0.1890450417995453,0.08272816985845566,0.18687337636947632
0.11408490687608719,0.19194349646568298,0.08423170447349548,0.18569369614124298
0.10820934176445007,0.1890428066253662,0.09182662516832352,0.2000696063041687
0.11034837365150452,0.18955744802951813,0.08509550243616104,0.19571059942245483
0.10724254697561264,0.1899086982011795,0.08495232462882996,0.18892449140548706
0.1126721128821373,0.1896454095840454,0.08054156601428986,0.17984700202941895
0.10424605756998062,0.18729695677757263,0.08854593336582184,0.19834405183792114
0.10741936415433884,0.18849287927150726,0.08373439311981201,0.18769076466560364
0.1045135036110878,0.188935324549675,0.08241693675518036,0.18625544011592865
0.10574397444725037,0.18889132142066956,0.08115747570991516,0.184931680560112
