loss,mae,val_loss,val_mae
0.9542946219444275,0.7771245837211609,0.8585014343261719,0.7586535811424255
0.8883620500564575,0.7477887272834778,0.8258522748947144,0.7445974349975586
0.821431577205658,0.7126789689064026,0.6207883954048157,0.6323186159133911
0.6513778567314148,0.6208483576774597,0.44105756282806396,0.5295209884643555
0.5870589017868042,0.5880312323570251,0.4045465588569641,0.5045180916786194
0.5527958273887634,0.5651865601539612,0.3999454379081726,0.4987158179283142
0.5297579765319824,0.5581067800521851,0.38821202516555786,0.4868265688419342
0.5023529529571533,0.5401831865310669,0.3738436698913574,0.4808850884437561
0.4935266077518463,0.5318123698234558,0.35858190059661865,0.471377968788147
0.4822249114513397,0.5287656784057617,0.35981249809265137,0.4674919843673706
0.47304797172546387,0.5226380825042725,0.3530244827270508,0.46431300044059753
0.46941909193992615,0.5144748687744141,0.34219199419021606,0.4537777602672577
0.45798107981681824,0.5095937252044678,0.3357905447483063,0.445853590965271
0.4554532468318939,0.5090653300285339,0.33615854382514954,0.4473649263381958
0.4414627254009247,0.5003212690353394,0.3234080672264099,0.4373919367790222
0.43629756569862366,0.4920348525047302,0.3106214702129364,0.42535343766212463
0.4234025776386261,0.48563259840011597,0.3219436705112457,0.43159377574920654
0.42211198806762695,0.4804879128932953,0.30263644456863403,0.4150344729423523
0.41249632835388184,0.474814236164093,0.29291602969169617,0.4068644344806671
0.4002804160118103,0.46612057089805603,0.29041972756385803,0.4040977358818054
0.40182241797447205,0.4653841555118561,0.28356266021728516,0.39946696162223816
0.38983845710754395,0.46057137846946716,0.27408573031425476,0.3901975154876709
0.3894197940826416,0.45823121070861816,0.25991708040237427,0.3794932961463928
0.37701308727264404,0.4496118426322937,0.2483031004667282,0.3714641034603119
0.3799792528152466,0.4515024721622467,0.246857687830925,0.374230295419693
0.3733374774456024,0.44655150175094604,0.23792974650859833,0.3643011748790741
0.3719227910041809,0.44512784481048584,0.24336294829845428,0.3657928705215454
0.37129440903663635,0.4430520832538605,0.24051545560359955,0.3617110252380371
0.36313942074775696,0.4369337260723114,0.23089049756526947,0.35393449664115906
0.3612578213214874,0.43534937500953674,0.23848842084407806,0.3536719083786011
0.35536977648735046,0.4326087534427643,0.24178072810173035,0.35786131024360657
0.35648784041404724,0.4317489266395569,0.23816238343715668,0.35637447237968445
0.35066482424736023,0.42609989643096924,0.2440270483493805,0.3626570403575897
0.34219977259635925,0.4219978451728821,0.21996402740478516,0.3419300317764282
0.3485327363014221,0.4267551600933075,0.21770447492599487,0.3403230905532837
0.34370240569114685,0.4211079776287079,0.218699112534523,0.3371312916278839
0.34725916385650635,0.42454344034194946,0.21406611800193787,0.33555153012275696
0.33614879846572876,0.41594287753105164,0.21759632229804993,0.337086021900177
0.34032970666885376,0.41467100381851196,0.21807023882865906,0.3326808512210846
0.3295740783214569,0.41089481115341187,0.20789161324501038,0.32579362392425537
0.3319516181945801,0.41436976194381714,0.21931301057338715,0.3330669403076172
0.3312336802482605,0.4128899872303009,0.21326203644275665,0.33142367005348206
0.3310166895389557,0.41450178623199463,0.21432720124721527,0.32584717869758606
0.3216112554073334,0.4057258665561676,0.22837278246879578,0.3444889783859253
0.32247287034988403,0.40780702233314514,0.21278266608715057,0.32988324761390686
0.32855820655822754,0.40905824303627014,0.21178019046783447,0.328727662563324
0.32564324140548706,0.40850117802619934,0.2089388221502304,0.3263893723487854
0.31779882311820984,0.4031873941421509,0.2118961066007614,0.32451963424682617
0.3151887059211731,0.402858704328537,0.22160212695598602,0.32989054918289185
0.32072508335113525,0.4071042537689209,0.21763241291046143,0.32628244161605835
