mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
4.698033094406128,0.28963743741163045,0.030165672302246094,0.004207539662279222,0.01,5,100,0.8,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",-0.10994165897261972,-0.06554540195422184,-0.07206092728849874,-0.0825159960717801,0.019574443487334347,77,-0.0791962976126475,-0.07506922309397694,-0.07078763374210015,-0.07501771814957486,0.0034330158356208704
4.320110082626343,0.6968687829614936,0.029494524002075195,0.004565574890333108,0.01,5,100,1.0,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",-0.10538565984704745,-0.0653790287481791,-0.07086347510509908,-0.08054272123344187,0.017708726420986434,75,-0.07618470460617395,-0.07398431624952033,-0.06972862725372678,-0.07329921603647369,0.0026798327586664487
10.001944621404013,0.9000800837046862,0.03706717491149902,0.0002522334105447944,0.01,5,300,0.5,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.5}",-0.05949361887550871,-0.016282293020872217,-0.015600220407358895,-0.030458710767913275,0.02053266864251389,10,-0.018064018986909215,-0.016485217245254678,-0.014882577331222746,-0.016477271187795548,0.001298830270411579
10.374571482340494,0.8049128323211563,0.03542224566141764,0.001576234907715186,0.01,5,300,0.8,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.8}",-0.0974171817607832,-0.016221487908250485,-0.01616875304356337,-0.04326914090419901,0.038288452930321966,56,-0.01121483555978712,-0.013269822106428637,-0.012881149985719828,-0.012455269217311861,0.0008913559888896716
11.779042959213257,2.0933678419360504,0.04546499252319336,0.005088474979829348,0.01,5,300,1.0,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'subsample': 1.0}",-0.09382229727760487,-0.01643173799554491,-0.015556395774619843,-0.04193681034925654,0.03669031998901788,48,-0.00970698145109631,-0.012794605320944152,-0.012410027980772901,-0.011637204917604454,0.0013738745468291097
17.488008499145508,4.073798209647421,0.0628344217936198,0.01147676479681944,0.01,5,500,0.5,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 500, 'subsample': 0.5}",-0.06134574602369401,-0.012348814718916877,-0.012245992244473996,-0.02864685099569496,0.023121648516118518,5,-0.008144387320063015,-0.008471350122744036,-0.008151933964860079,-0.008255890469222378,0.00015238413015288777
15.596901973088583,1.9766838124260147,0.05072911580403646,0.0015315341253640897,0.01,5,500,0.8,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 500, 'subsample': 0.8}",-0.1020404358376897,-0.012257331178291284,-0.012527308671708802,-0.04227502522922993,0.04226067084859621,51,-0.004343921785623295,-0.006522855194914042,-0.00694586588615086,-0.005937547622229399,0.001140019588003949
16.61358443895976,2.3211703666617667,0.05353196461995443,0.00549516072542359,0.01,5,500,1.0,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 500, 'subsample': 1.0}",-0.09592883148544847,-0.01244582242568687,-0.011917785309431798,-0.04009747974018905,0.03947931596905057,43,-0.0037329747295968096,-0.006384179531098822,-0.006870060177311594,-0.005662404812669075,0.0013786576405303876
10.567589044570923,0.9782160397850178,0.05058368047078451,0.023588089334976175,0.01,7,100,0.5,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.5}",-0.08998697337391735,-0.06390826782545472,-0.06882484115016194,-0.07424002744984468,0.011314235951993035,73,-0.08310780318508709,-0.07280090647918748,-0.06690258046932318,-0.07427043004453258,0.00669686172515187
12.155280113220215,1.6734301491930392,0.03898541132609049,0.007360855185312795,0.01,7,100,0.8,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",-0.11286937067061155,-0.06249068138808509,-0.06817752379167287,-0.08117919195012317,0.02252828761998541,76,-0.0741308792353716,-0.06677484444922574,-0.0628500117252909,-0.06791857846996274,0.00467586630673162
12.243878682454428,0.5846644848952495,0.034131368001302086,0.005367844138611206,0.01,7,100,1.0,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",-0.1295934592248493,-0.06297114094847694,-0.0674025780457476,-0.08665572607302462,0.03041541390862803,81,-0.06954810216194501,-0.06402067627445526,-0.061132083419263544,-0.06490028728522128,0.003491669086744146
27.111129999160767,2.309405713807615,0.06431738535563152,0.012129788426505262,0.01,7,300,0.5,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.5}",-0.05742996266011618,-0.014186121795228554,-0.013947284563573255,-0.028521123006305993,0.020441869099197478,4,-0.014858881547774233,-0.011598585613946546,-0.009776142169325585,-0.012077869777015455,0.0021025135558872757
31.832802454630535,5.121611064462764,0.05928198496500651,0.007405631630455869,0.01,7,300,0.8,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.8}",-0.11152859315573387,-0.013699848932276375,-0.01405380476006926,-0.0464274156160265,0.04603371090099358,61,-0.007398989679408524,-0.006994385427373546,-0.0066132852536022885,-0.007002220120128119,0.00032081032609190905
32.51957241694132,6.057053308364829,0.0670015017191569,0.019766609532824705,0.01,7,300,1.0,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 300, 'subsample': 1.0}",-0.17159727636431912,-0.01422877680043741,-0.013989301246387885,-0.06660511813704814,0.07424073142622126,72,-0.005314578735873188,-0.005718418149548251,-0.005842263450686268,-0.005625086778702569,0.00022530845249685446
38.824041525522865,3.838121886281745,0.11312619845072429,0.010533416285869417,0.01,7,500,0.5,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 500, 'subsample': 0.5}",-0.05822796120846651,-0.01087129133598388,-0.011634223564267706,-0.02691115870290603,0.02214651373279698,1,-0.005610350669980088,-0.004857950463182863,-0.004375763934778051,-0.004948021689313668,0.0005080260629906932
46.46245272954305,6.774610634487956,0.1006304423014323,0.024853958247796876,0.01,7,500,0.8,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 500, 'subsample': 0.8}",-0.11371277440556801,-0.010556684821581397,-0.01156963777820944,-0.04527969900178628,0.04839125868265771,60,-0.0018133177919010758,-0.0023646250096621335,-0.0025688389198524307,-0.00224892724047188,0.0003191055458015135
45.71467852592468,4.913666903426608,0.08184750874837239,0.00023905639634890028,0.01,7,500,1.0,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 500, 'subsample': 1.0}",-0.17273899601103704,-0.011183195364384628,-0.011795279498947124,-0.06523915695812293,0.07601427589187341,68,-0.0011331325356356255,-0.0018968026470886988,-0.0023000433847209065,-0.0017766595224817435,0.0004839049563850148
1.3234779834747314,0.17979739558029467,0.02355353037516276,0.003455026819723603,0.1,3,100,0.5,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.5}",-0.07488879735248916,-0.0144737494632053,-0.01572420127284445,-0.03502891602951297,0.028189815084451654,26,-0.009511632669269946,-0.01088926982745598,-0.010727785406856915,-0.01037622930119428,0.0006149063920496254
1.3221978346506755,0.2187906527646292,0.023798465728759766,0.002069513835816967,0.1,3,100,0.8,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",-0.07960893756720942,-0.013253426948425698,-0.014948948706266141,-0.03593710440730042,0.030888406208673433,32,-0.006572710956363929,-0.009880132788762389,-0.010244998574466787,-0.008899280773197701,0.001651863007807825
1.3219520250956218,0.20665637393100283,0.02411619822184245,0.0021883394656456645,0.1,3,100,1.0,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",-0.0635727436055686,-0.013952625129466939,-0.012404028371674236,-0.029976465702236586,0.023764566826797656,8,-0.006440547739097042,-0.009740017130950433,-0.009933554248597173,-0.00870470637288155,0.001602950382509795
3.2817620436350503,0.1824168550113225,0.03323507308959961,0.0038110013631192227,0.1,3,300,0.5,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.5}",-0.06693312278973913,-0.011819762442311567,-0.014362302602410221,-0.031038395944820312,0.025402620456295853,12,-0.00311819577228243,-0.004554581142551834,-0.00486181573975781,-0.004178197551530692,0.00075995662307669
2.9805594285329184,0.8539885775742023,0.03567862510681152,0.0032719823870933184,0.1,3,300,0.8,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",-0.07687877389228948,-0.01078839859806051,-0.014008540387632662,-0.03389190429266088,0.03042472182034255,21,-0.0021410189407442735,-0.003879443145033868,-0.004459489733613576,-0.0034933172731305725,0.0009851045954827379
3.8045008182525635,0.3359556370773223,0.03232892354329427,0.005068956271141973,0.1,3,300,1.0,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 300, 'subsample': 1.0}",-0.06295681216375995,-0.01117561851039376,-0.011198598922354846,-0.028443676532169518,0.02440447404839601,3,-0.0024074976986792934,-0.003953824768370828,-0.004268344845907593,-0.0035432224376525713,0.0008132788500181939
6.33830992380778,1.4127504462357696,0.048591295878092446,0.013240421272617523,0.1,3,500,0.5,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 500, 'subsample': 0.5}",-0.06574647310678078,-0.011048561142930366,-0.014310808634608117,-0.030368614294773083,0.025051350399609228,9,-0.0014094649048772088,-0.0027139511444896564,-0.0031431549551879647,-0.00242219033485161,0.000737230662758549
5.916474501291911,0.5022047766170422,0.036734580993652344,0.003674272680446513,0.1,3,500,0.8,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 500, 'subsample': 0.8}",-0.0763325045928763,-0.00990389812354297,-0.01394632846371242,-0.033394243726710564,0.03040675358558748,19,-0.0009129781927216546,-0.0021851508908060703,-0.002797978211198443,-0.001965369098242056,0.0007850835601689634
6.249000549316406,1.0387981751177164,0.04608798027038574,0.006028326615826288,0.1,3,500,1.0,"{'learning_rate': 0.1, 'max_depth': 3, 'n_estimators': 500, 'subsample': 1.0}",-0.06214432967414128,-0.010340015647251078,-0.011030282474258685,-0.027838209265217018,0.02425972712414307,2,-0.0011659555505476918,-0.0022965559506485144,-0.002745068461281,-0.0020691933208257358,0.0006644143889125736
3.4177815914154053,0.7848398455607386,0.02976067860921224,0.005237637373930495,0.1,5,100,0.5,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.5}",-0.08177868886182559,-0.011898166035445294,-0.013384179714586823,-0.0356870115372859,0.03259738331119809,30,-0.002983274357645735,-0.004514595243687469,-0.004591146588902836,-0.004029672063412013,0.000740574617482159
3.3128317991892495,0.4063592124530647,0.027751922607421875,0.0037471399310583077,0.1,5,100,0.8,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",-0.09560807779158652,-0.010886337284750093,-0.010781135053597892,-0.0390918500433115,0.03996303096653646,37,-0.0017260712086106368,-0.003123509532812198,-0.003629013641063285,-0.0028261981274953735,0.0008048159330371963
3.663532257080078,0.8687568619876135,0.031565348307291664,0.006042429914760383,0.1,5,100,1.0,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",-0.10003610790086853,-0.010737711066294987,-0.010912598149913204,-0.04056213903902557,0.042054507293175315,44,-0.001581089777509461,-0.002970952169253939,-0.0034311019032248462,-0.002661047949996082,0.0007864123961208716
9.304661989212036,1.212675523649107,0.04345242182413737,0.007757917541776687,0.1,5,300,0.5,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.5}",-0.08046490678627778,-0.01028897506595116,-0.013080511642674493,-0.03461146449830114,0.0324433023016811,23,-0.00030663300926996756,-0.001013785193877949,-0.001301587507027129,-0.0008740019033916819,0.0004180415763822042
9.924158732096354,1.3666427564984593,0.04559755325317383,0.007085583106657127,0.1,5,300,0.8,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.8}",-0.0950733631342452,-0.00965795836284257,-0.010316814219960597,-0.038349378572349456,0.040110816007603696,35,-0.00018187178461916611,-0.0006478312951363779,-0.000992634117346126,-0.0006074457323672233,0.00033222194920700364
8.909236272176107,0.5212257447242516,0.04874428113301595,0.005802768660815559,0.1,5,300,1.0,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 300, 'subsample': 1.0}",-0.09978463249698816,-0.00970212042708417,-0.01030914250072486,-0.03993196514159906,0.0423229524892866,39,-0.0002224525125813706,-0.000736711975866261,-0.0009886996795909087,-0.0006492880560128467,0.0003188687154712609
14.69644316037496,2.137979743829837,0.0721280574798584,0.0309642364266724,0.1,5,500,0.5,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 500, 'subsample': 0.5}",-0.08019542113507554,-0.009972607819019963,-0.012998039288045835,-0.03438868941404711,0.03241379142808554,22,-4.600422640604285e-05,-0.0003005960492497096,-0.0005026841221981625,-0.0002830947992846383,0.00018684905158608688
15.815864721934,3.332645620683019,0.061046600341796875,0.010390097058949246,0.1,5,500,0.8,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 500, 'subsample': 0.8}",-0.09484689706306626,-0.00944300541638866,-0.010028949538191381,-0.0381062840058821,0.04012238535786303,34,-2.299004677128823e-05,-0.00018307150191450712,-0.0003598366437328351,-0.00018863273080621014,0.0001375732602924302
15.519824107487997,3.367981571657991,0.08290338516235352,0.01918268536905369,0.1,5,500,1.0,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 500, 'subsample': 1.0}",-0.0994118532380527,-0.009412795675599097,-0.01007458098288389,-0.039633076632178556,0.042270841717977715,38,-3.975820941581899e-05,-0.0002267336096693786,-0.0003982829083401173,-0.0002215915758084383,0.00014641224975814007
7.100859562555949,0.806621062292694,0.045020341873168945,0.0027772729118409963,0.1,7,100,0.5,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.5}",-0.07630967646518687,-0.011128801210337567,-0.01184152258195589,-0.033093333419160105,0.03055995443541858,18,-0.0012648665302870746,-0.0018900693831944704,-0.0020085244784328934,-0.0017211534639714795,0.00032624758163632243
8.012601613998413,1.3026977384383693,0.035551230112711586,0.006474261159588278,0.1,7,100,0.8,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.8}",-0.10676093678101231,-0.010218049149448736,-0.010273007701427698,-0.04241733121062958,0.04549780535702318,52,-0.0003413980523196984,-0.0008246792086269549,-0.0011047482387844872,-0.0007569418332437136,0.0003152957773391144
8.588003714879354,1.3771417314522738,0.03678663571675619,0.003141500579535697,0.1,7,100,1.0,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 100, 'subsample': 1.0}",-0.17689877763830597,-0.010303666119049317,-0.012381855719497901,-0.06652809982561773,0.07804846617595176,71,-0.0002745927883358467,-0.0006576831559252249,-0.0009747532862777284,-0.0006356764101796,0.00028626258733697676
21.15426222483317,4.539669250863132,0.05648175875345866,0.002132130562964192,0.1,7,300,0.5,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.5}",-0.07603256650508695,-0.010338386481877434,-0.011644064636759037,-0.03267167254124114,0.030665415295507786,17,-3.0837614956153724e-05,-0.0001454149170126457,-0.000257475134217002,-0.00014457588872860048,9.252628188979214e-05
23.52848966916402,2.6540770505092643,0.058637380599975586,0.0016965537405770354,0.1,7,300,0.8,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 300, 'subsample': 0.8}",-0.1064124662346488,-0.009810813394627159,-0.009839552822586247,-0.042020944150620736,0.04553168342822454,50,-6.13741388297579e-06,-5.1566535785600586e-05,-0.00010991180087119056,-5.587191684658897e-05,4.2474957941946436e-05
22.532079458236694,4.572207513213777,0.05573598543802897,0.0032003852312543074,0.1,7,300,1.0,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 300, 'subsample': 1.0}",-0.1768816715555522,-0.009853867563921207,-0.012202163238602848,-0.06631256745269208,0.07819004075424513,70,-9.69286892219307e-06,-5.528403442050621e-05,-0.00012186886499911333,-6.22819227806042e-05,4.6062214124577234e-05
35.75509230295817,2.8349110306698155,0.10808952649434407,0.0204914308840913,0.1,7,500,0.5,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 500, 'subsample': 0.5}",-0.07610349267525496,-0.010197084261714553,-0.011601366567981598,-0.03263398116831703,0.0307429322521213,16,-9.201539559310008e-07,-1.2690261363800247e-05,-3.804318313757003e-05,-1.721786615243376e-05,1.548987255696979e-05
36.471060276031494,5.925250356428429,0.09572760264078777,0.012928665626639036,0.1,7,500,0.8,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 500, 'subsample': 0.8}",-0.10637869274244553,-0.009766433771836294,-0.009843534464687123,-0.041996220326322976,0.04552529371634187,49,-2.2199088964296674e-07,-3.7255775415920317e-06,-1.29907042214007e-05,-5.646090884211899e-06,5.386791788658479e-06
38.0553617477417,8.529353674420708,0.09122172991434734,0.01107897950954111,0.1,7,500,1.0,"{'learning_rate': 0.1, 'max_depth': 7, 'n_estimators': 500, 'subsample': 1.0}",-0.1768671974766616,-0.009788312792531194,-0.012185257557300704,-0.06628025594216451,0.07820289877200652,69,-6.717237019006993e-07,-5.920312732294564e-06,-1.72231605157893e-05,-7.938398983328188e-06,6.906133469049809e-06
1.343389590581258,0.16835838352705038,0.027962207794189453,0.0045389585616640565,0.3,3,100,0.5,"{'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.5}",-0.06247066738618267,-0.016330732588298695,-0.018320098435963616,-0.03237383280348166,0.021297166995366847,15,-0.0037370716938700615,-0.0065723457556741425,-0.006897805349090673,-0.0057357409328782916,0.0014195046159265136
1.3254810969034831,0.21751118686388693,0.02584679921468099,0.0053270925465406325,0.3,3,100,0.8,"{'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",-0.07065130915575867,-0.013848772141770804,-0.023075636566442202,-0.035858572621323886,0.02488888163342233,31,-0.0030860826698260787,-0.004853314998861161,-0.005628796367125684,-0.0045227313452709745,0.001064052755780005
1.3093539079030354,0.205337083117729,0.03033932050069173,0.0047301770469259435,0.3,3,100,1.0,"{'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",-0.06438352311540226,-0.013891540629933493,-0.013291808345233476,-0.030522290696856403,0.02394475886118454,11,-0.002638541504287039,-0.004492006527509522,-0.00520892890570085,-0.0041131589791658036,0.0010830102945036258
3.5140390396118164,0.45914867582881536,0.03108835220336914,0.0018632009096726581,0.3,3,300,0.5,"{'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.5}",-0.061719615670375004,-0.014962805919383437,-0.018274957673561625,-0.031652459754440025,0.021303645790733166,14,-0.0005632996597547419,-0.002051307942121648,-0.0025550319037625936,-0.001723213168546328,0.0008455704064084861
3.674790541330973,0.559604143058259,0.03486410776774088,0.0030313895939395393,0.3,3,300,0.8,"{'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",-0.06945892253202209,-0.01251222306509585,-0.02326307576953058,-0.035078073788882835,0.024703944066917432,28,-0.00042123452990991655,-0.00129569913145426,-0.001956072331482477,-0.0012243353309488844,0.0006286235562989724
3.4832765261332193,0.4531737250489137,0.029468695322672527,0.0013211837772459012,0.3,3,300,1.0,"{'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 300, 'subsample': 1.0}",-0.06351855499453822,-0.01248950381646486,-0.012986616925605562,-0.02966489191220288,0.023939014995470274,7,-0.00033055655421336153,-0.0012026890575666798,-0.0017769079882765531,-0.0011033845333521981,0.0005946310671899909
5.441501299540202,0.20719975676568664,0.037543535232543945,0.006137402871435035,0.3,3,500,0.5,"{'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 500, 'subsample': 0.5}",-0.06089543222295954,-0.01467342687158811,-0.018493266108770886,-0.031354041734439515,0.020947046043868118,13,-0.00012677989393754932,-0.0008279780150113139,-0.0013410526719291101,-0.0007652701936259912,0.0004977039267074389
5.194488286972046,0.29015593170119514,0.04938666025797526,0.01379928300583793,0.3,3,500,0.8,"{'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 500, 'subsample': 0.8}",-0.06925448392140315,-0.012248560244352755,-0.023173871660838785,-0.03489230527553156,0.02470371224944266,25,-7.811721081174676e-05,-0.00046023110760536127,-0.0008941115352417519,-0.0004774866178862866,0.00033335166501437735
4.719184637069702,0.7811719287009101,0.03659351666768392,0.0018675335096459383,0.3,3,500,1.0,"{'learning_rate': 0.3, 'max_depth': 3, 'n_estimators': 500, 'subsample': 1.0}",-0.06330605125400003,-0.012250611970350147,-0.01303909084583076,-0.029531918023393642,0.023884087887731626,6,-6.602898091764164e-05,-0.0004398059178043015,-0.0008096413953494805,-0.00043849209802380795,0.0003035799184356556
3.389026959737142,0.6251744251399309,0.03629883130391439,0.0013450702219043376,0.3,5,100,0.5,"{'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.5}",-0.09864278514442014,-0.014231133115061504,-0.015417264469272444,-0.04276372757625136,0.03951542764480224,53,-0.0007067274184864715,-0.0016413935266096256,-0.002118969503662004,-0.001489030149586034,0.0005865252911732275
3.636976718902588,0.3549404683929506,0.02938675880432129,0.003593392374490469,0.3,5,100,0.8,"{'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",-0.1068377139083828,-0.012284203910240196,-0.014369426757112615,-0.04449711485857854,0.04408967948773365,59,-0.0002370550813795622,-0.0008632024537560054,-0.0014457255047987034,-0.0008486610133114237,0.000493544755302363
3.1462560494740806,0.399643315801363,0.02823781967163086,0.0009890640083902254,0.3,5,100,1.0,"{'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",-0.09509084383923434,-0.011321179602509274,-0.013798987684405965,-0.04007033704204986,0.03891852180634944,42,-0.00025869569407666515,-0.0007883610669238451,-0.0012680831733470185,-0.0007717133114491763,0.0004122488177858107
10.358745177586874,0.8678627875489289,0.050339063008626304,0.007201489789563085,0.3,5,300,0.5,"{'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.5}",-0.09945173207042911,-0.014026199349531575,-0.015409263912815293,-0.04296239844425866,0.03994798140117676,54,-7.952561257786011e-06,-8.330538514970908e-05,-0.00023160611091273291,-0.000107621352440076,9.291098703333959e-05
10.211373885472616,1.7674800438641705,0.046384175618489586,0.006556787272129997,0.3,5,300,0.8,"{'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.8}",-0.10720079870268646,-0.011950013243150707,-0.014298105076671829,-0.044482972340836334,0.04435855942567003,58,-1.0805537985976906e-06,-3.088100538639434e-05,-0.00011386110788292816,-4.8607555689306734e-05,4.7718174623675694e-05
9.322192668914795,1.1203292825237272,0.03917320569356283,0.004345376153829525,0.3,5,300,1.0,"{'learning_rate': 0.3, 'max_depth': 5, 'n_estimators': 300, 'subsample': 1.0}",-0.09482529800045798,-0.01099837633597282,-0.014042879344285946,-0.03995551789357225,0.038818696752771095,40,-1.471639181538677e-06,-2.861268895035589e-05,-0.00010704574552684087,-4.571002455291181e-05,4.47639151265251e-05
