param_combination,rank,mean_test_score,std_test_score,mean_train_score,std_train_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,overfit_score,learning_rate,max_depth,n_estimators,subsample
learning_rate=0.3_max_depth=3_n_estimators=100_subsample=0.5,15,-0.03237383280348166,0.021297166995366847,-0.0057357409328782916,0.0014195046159265136,1.343389590581258,0.16835838352705038,0.027962207794189453,0.0045389585616640565,0.02663809187060337,0.3,3,100,0.5
learning_rate=0.1_max_depth=7_n_estimators=500_subsample=0.5,16,-0.03263398116831703,0.0307429322521213,-1.721786615243376e-05,1.548987255696979e-05,35.75509230295817,2.8349110306698155,0.10808952649434407,0.0204914308840913,0.0326167633021646,0.1,7,500,0.5
learning_rate=0.1_max_depth=7_n_estimators=300_subsample=0.5,17,-0.03267167254124114,0.030665415295507786,-0.00014457588872860048,9.252628188979214e-05,21.15426222483317,4.539669250863132,0.05648175875345866,0.002132130562964192,0.03252709665251254,0.1,7,300,0.5
learning_rate=0.1_max_depth=7_n_estimators=100_subsample=0.5,18,-0.033093333419160105,0.03055995443541858,-0.0017211534639714795,0.00032624758163632243,7.100859562555949,0.806621062292694,0.045020341873168945,0.0027772729118409963,0.03137217995518862,0.1,7,100,0.5
learning_rate=0.1_max_depth=3_n_estimators=500_subsample=0.8,19,-0.033394243726710564,0.03040675358558748,-0.001965369098242056,0.0007850835601689634,5.916474501291911,0.5022047766170422,0.036734580993652344,0.003674272680446513,0.03142887462846851,0.1,3,500,0.8
learning_rate=0.01_max_depth=3_n_estimators=500_subsample=0.5,20,-0.03353706000656758,0.023708660801249153,-0.01755688164541069,0.0013744651108937337,6.775972127914429,0.8659950137509999,0.03850452105204264,0.005566402803742318,0.01598017836115689,0.01,3,500,0.5
learning_rate=0.1_max_depth=3_n_estimators=300_subsample=0.8,21,-0.03389190429266088,0.03042472182034255,-0.0034933172731305725,0.0009851045954827379,2.9805594285329184,0.8539885775742023,0.03567862510681152,0.0032719823870933184,0.03039858701953031,0.1,3,300,0.8
learning_rate=0.1_max_depth=5_n_estimators=500_subsample=0.5,22,-0.03438868941404711,0.03241379142808554,-0.0002830947992846383,0.00018684905158608688,14.69644316037496,2.137979743829837,0.0721280574798584,0.0309642364266724,0.03410559461476247,0.1,5,500,0.5
learning_rate=0.1_max_depth=5_n_estimators=300_subsample=0.5,23,-0.03461146449830114,0.0324433023016811,-0.0008740019033916819,0.0004180415763822042,9.304661989212036,1.212675523649107,0.04345242182413737,0.007757917541776687,0.03373746259490946,0.1,5,300,0.5
learning_rate=0.01_max_depth=3_n_estimators=300_subsample=0.5,24,-0.0347515358353929,0.017925422893806317,-0.028107775880409646,0.0011469795975855973,5.869938453038533,1.937862827365707,0.04005074501037598,0.005386667438249984,0.006643759954983255,0.01,3,300,0.5
learning_rate=0.3_max_depth=3_n_estimators=500_subsample=0.8,25,-0.03489230527553156,0.02470371224944266,-0.0004774866178862866,0.00033335166501437735,5.194488286972046,0.29015593170119514,0.04938666025797526,0.01379928300583793,0.03441481865764527,0.3,3,500,0.8
learning_rate=0.1_max_depth=3_n_estimators=100_subsample=0.5,26,-0.03502891602951297,0.028189815084451654,-0.01037622930119428,0.0006149063920496254,1.3234779834747314,0.17979739558029467,0.02355353037516276,0.003455026819723603,0.02465268672831869,0.1,3,100,0.5
learning_rate=0.01_max_depth=3_n_estimators=500_subsample=1.0,27,-0.0350368815457618,0.024967127706149825,-0.016062489684349257,0.0019872669150573755,5.849984645843506,0.8498546242856121,0.037114461263020836,0.005859292843622327,0.018974391861412546,0.01,3,500,1.0
learning_rate=0.3_max_depth=3_n_estimators=300_subsample=0.8,28,-0.035078073788882835,0.024703944066917432,-0.0012243353309488844,0.0006286235562989724,3.674790541330973,0.559604143058259,0.03486410776774088,0.0030313895939395393,0.03385373845793395,0.3,3,300,0.8
learning_rate=0.01_max_depth=3_n_estimators=500_subsample=0.8,29,-0.03551100407358638,0.0262291263303765,-0.016147438459875183,0.0020848480432055865,6.961470444997151,2.393017172249071,0.038423379262288414,0.008707138442502017,0.019363565613711196,0.01,3,500,0.8
learning_rate=0.1_max_depth=5_n_estimators=100_subsample=0.5,30,-0.0356870115372859,0.03259738331119809,-0.004029672063412013,0.000740574617482159,3.4177815914154053,0.7848398455607386,0.02976067860921224,0.005237637373930495,0.03165733947387389,0.1,5,100,0.5
learning_rate=0.3_max_depth=3_n_estimators=100_subsample=0.8,31,-0.035858572621323886,0.02488888163342233,-0.0045227313452709745,0.001064052755780005,1.3254810969034831,0.21751118686388693,0.02584679921468099,0.0053270925465406325,0.03133584127605291,0.3,3,100,0.8
learning_rate=0.1_max_depth=3_n_estimators=100_subsample=0.8,32,-0.03593710440730042,0.030888406208673433,-0.008899280773197701,0.001651863007807825,1.3221978346506755,0.2187906527646292,0.023798465728759766,0.002069513835816967,0.027037823634102717,0.1,3,100,0.8
learning_rate=0.01_max_depth=3_n_estimators=300_subsample=0.8,33,-0.03774397919257141,0.02120788920277958,-0.025661706533290474,0.0016213108819476615,4.9324296315511065,2.1252859362283685,0.029261032740275066,0.0015869876870156414,0.012082272659280933,0.01,3,300,0.8
learning_rate=0.1_max_depth=5_n_estimators=500_subsample=0.8,34,-0.0381062840058821,0.04012238535786303,-0.00018863273080621014,0.0001375732602924302,15.815864721934,3.332645620683019,0.061046600341796875,0.010390097058949246,0.03791765127507589,0.1,5,500,0.8
learning_rate=0.1_max_depth=5_n_estimators=300_subsample=0.8,35,-0.038349378572349456,0.040110816007603696,-0.0006074457323672233,0.00033222194920700364,9.924158732096354,1.3666427564984593,0.04559755325317383,0.007085583106657127,0.037741932839982235,0.1,5,300,0.8
learning_rate=0.01_max_depth=3_n_estimators=300_subsample=1.0,36,-0.03858808706243849,0.022117752819857457,-0.025661493118987567,0.001418734744183944,3.749425729115804,0.5677255773047172,0.03348970413208008,0.0018668741397856452,0.012926593943450925,0.01,3,300,1.0
learning_rate=0.1_max_depth=5_n_estimators=100_subsample=0.8,37,-0.0390918500433115,0.03996303096653646,-0.0028261981274953735,0.0008048159330371963,3.3128317991892495,0.4063592124530647,0.027751922607421875,0.0037471399310583077,0.03626565191581613,0.1,5,100,0.8
learning_rate=0.1_max_depth=5_n_estimators=500_subsample=1.0,38,-0.039633076632178556,0.042270841717977715,-0.0002215915758084383,0.00014641224975814007,15.519824107487997,3.367981571657991,0.08290338516235352,0.01918268536905369,0.03941148505637012,0.1,5,500,1.0
learning_rate=0.1_max_depth=5_n_estimators=300_subsample=1.0,39,-0.03993196514159906,0.0423229524892866,-0.0006492880560128467,0.0003188687154712609,8.909236272176107,0.5212257447242516,0.04874428113301595,0.005802768660815559,0.039282677085586214,0.1,5,300,1.0
learning_rate=0.3_max_depth=5_n_estimators=300_subsample=1.0,40,-0.03995551789357225,0.038818696752771095,-4.571002455291181e-05,4.47639151265251e-05,9.322192668914795,1.1203292825237272,0.03917320569356283,0.004345376153829525,0.039909807869019334,0.3,5,300,1.0
learning_rate=0.3_max_depth=5_n_estimators=500_subsample=1.0,41,-0.03997663352414094,0.03880432683665942,-4.743749060401732e-06,5.163813244582583e-06,14.068360964457193,3.514690449352361,0.06106694539388021,0.011803464456037489,0.039971889775080545,0.3,5,500,1.0
learning_rate=0.3_max_depth=5_n_estimators=100_subsample=1.0,42,-0.04007033704204986,0.03891852180634944,-0.0007717133114491763,0.0004122488177858107,3.1462560494740806,0.399643315801363,0.02823781967163086,0.0009890640083902254,0.03929862373060068,0.3,5,100,1.0
learning_rate=0.01_max_depth=5_n_estimators=500_subsample=1.0,43,-0.04009747974018905,0.03947931596905057,-0.005662404812669075,0.0013786576405303876,16.61358443895976,2.3211703666617667,0.05353196461995443,0.00549516072542359,0.034435074927519974,0.01,5,500,1.0
learning_rate=0.1_max_depth=5_n_estimators=100_subsample=1.0,44,-0.04056213903902557,0.042054507293175315,-0.002661047949996082,0.0007864123961208716,3.663532257080078,0.8687568619876135,0.031565348307291664,0.006042429914760383,0.03790109108902949,0.1,5,100,1.0
learning_rate=0.3_max_depth=7_n_estimators=100_subsample=0.5,45,-0.04077378941737562,0.036887639172108244,-0.0003407458834692462,0.00018696532102225748,7.321231444676717,1.2140934278441626,0.08867486317952473,0.0727220807294835,0.04043304353390637,0.3,7,100,0.5
learning_rate=0.3_max_depth=7_n_estimators=500_subsample=0.5,46,-0.04091798744119038,0.03679848241834152,-1.1995461731659622e-07,1.448077994140201e-08,24.430485010147095,5.0072519683271794,0.04516736666361491,0.02136369470449013,0.04091786748657306,0.3,7,500,0.5
learning_rate=0.3_max_depth=7_n_estimators=300_subsample=0.5,47,-0.04092074646989486,0.036796986195080865,-2.0613324358581165e-06,2.1551683752658293e-06,21.56692926088969,6.558623579368266,0.06277259190877278,0.01669735109473406,0.040918685137459,0.3,7,300,0.5
learning_rate=0.01_max_depth=5_n_estimators=300_subsample=1.0,48,-0.04193681034925654,0.03669031998901788,-0.011637204917604454,0.0013738745468291097,11.779042959213257,2.0933678419360504,0.04546499252319336,0.005088474979829348,0.030299605431652082,0.01,5,300,1.0
learning_rate=0.1_max_depth=7_n_estimators=500_subsample=0.8,49,-0.041996220326322976,0.04552529371634187,-5.646090884211899e-06,5.386791788658479e-06,36.471060276031494,5.925250356428429,0.09572760264078777,0.012928665626639036,0.04199057423543876,0.1,7,500,0.8
learning_rate=0.1_max_depth=7_n_estimators=300_subsample=0.8,50,-0.042020944150620736,0.04553168342822454,-5.587191684658897e-05,4.2474957941946436e-05,23.52848966916402,2.6540770505092643,0.058637380599975586,0.0016965537405770354,0.041965072233774145,0.1,7,300,0.8
learning_rate=0.01_max_depth=5_n_estimators=500_subsample=0.8,51,-0.04227502522922993,0.04226067084859621,-0.005937547622229399,0.001140019588003949,15.596901973088583,1.9766838124260147,0.05072911580403646,0.0015315341253640897,0.036337477607000526,0.01,5,500,0.8
learning_rate=0.1_max_depth=7_n_estimators=100_subsample=0.8,52,-0.04241733121062958,0.04549780535702318,-0.0007569418332437136,0.0003152957773391144,8.012601613998413,1.3026977384383693,0.035551230112711586,0.006474261159588278,0.041660389377385865,0.1,7,100,0.8
learning_rate=0.3_max_depth=5_n_estimators=100_subsample=0.5,53,-0.04276372757625136,0.03951542764480224,-0.001489030149586034,0.0005865252911732275,3.389026959737142,0.6251744251399309,0.03629883130391439,0.0013450702219043376,0.04127469742666533,0.3,5,100,0.5
learning_rate=0.3_max_depth=5_n_estimators=300_subsample=0.5,54,-0.04296239844425866,0.03994798140117676,-0.000107621352440076,9.291098703333959e-05,10.358745177586874,0.8678627875489289,0.050339063008626304,0.007201489789563085,0.042854777091818584,0.3,5,300,0.5
learning_rate=0.3_max_depth=5_n_estimators=500_subsample=0.5,55,-0.04303457697172722,0.03994150263049347,-1.2490217028028926e-05,1.3849188879454006e-05,15.050435622533163,1.7078986473542248,0.0560293992360433,0.0032624052848536722,0.043022086754699186,0.3,5,500,0.5
learning_rate=0.01_max_depth=5_n_estimators=300_subsample=0.8,56,-0.04326914090419901,0.038288452930321966,-0.012455269217311861,0.0008913559888896716,10.374571482340494,0.8049128323211563,0.03542224566141764,0.001576234907715186,0.03081387168688715,0.01,5,300,0.8
learning_rate=0.3_max_depth=5_n_estimators=500_subsample=0.8,57,-0.04446678313826094,0.04435440010417425,-4.250608665086565e-06,5.026798118240965e-06,14.960598945617676,3.3286749736605645,0.06531484921773274,0.020687259044163225,0.04446253252959585,0.3,5,500,0.8
learning_rate=0.3_max_depth=5_n_estimators=300_subsample=0.8,58,-0.044482972340836334,0.04435855942567003,-4.8607555689306734e-05,4.7718174623675694e-05,10.211373885472616,1.7674800438641705,0.046384175618489586,0.006556787272129997,0.04443436478514703,0.3,5,300,0.8
learning_rate=0.3_max_depth=5_n_estimators=100_subsample=0.8,59,-0.04449711485857854,0.04408967948773365,-0.0008486610133114237,0.000493544755302363,3.636976718902588,0.3549404683929506,0.02938675880432129,0.003593392374490469,0.04364845384526712,0.3,5,100,0.8
learning_rate=0.01_max_depth=7_n_estimators=500_subsample=0.8,60,-0.04527969900178628,0.04839125868265771,-0.00224892724047188,0.0003191055458015135,46.46245272954305,6.774610634487956,0.1006304423014323,0.024853958247796876,0.043030771761314396,0.01,7,500,0.8
learning_rate=0.01_max_depth=7_n_estimators=300_subsample=0.8,61,-0.0464274156160265,0.04603371090099358,-0.007002220120128119,0.00032081032609190905,31.832802454630535,5.121611064462764,0.05928198496500651,0.007405631630455869,0.03942519549589838,0.01,7,300,0.8
learning_rate=0.3_max_depth=7_n_estimators=500_subsample=0.8,62,-0.05056048240038583,0.05321073482503792,-1.655244400775739e-07,7.376560935983845e-09,17.467471440633137,4.485557371622246,0.028833389282226562,0.006785531909911633,0.050560316875945754,0.3,7,500,0.8
learning_rate=0.3_max_depth=7_n_estimators=300_subsample=0.8,63,-0.05056092864621992,0.05320944536899078,-4.031009922226284e-07,3.108063459983511e-07,20.265501976013184,6.95482382187132,0.04366564750671387,0.0043854732234486675,0.0505605255452277,0.3,7,300,0.8
learning_rate=0.3_max_depth=7_n_estimators=100_subsample=0.8,64,-0.050575294759791,0.053203421799513075,-0.00010478298633059542,8.284183108980649e-05,7.182063897450765,0.5007988322486072,0.031564791997273765,0.0026432406377679247,0.0504705117734604,0.3,7,100,0.8
learning_rate=0.3_max_depth=7_n_estimators=300_subsample=1.0,65,-0.06347861099315748,0.07186846683982157,-7.042886447853877e-07,2.475296577675855e-07,18.290066321690876,7.30671049214363,0.10931197802225749,0.08751595407039539,0.0634779067045127,0.3,7,300,1.0
learning_rate=0.3_max_depth=7_n_estimators=500_subsample=1.0,66,-0.06347949011038874,0.07186785352116759,-5.729628809338771e-07,7.466801067657827e-08,12.06787625948588,1.8428203667517686,0.020331700642903645,0.004207803463229337,0.06347891714750781,0.3,7,500,1.0
learning_rate=0.3_max_depth=7_n_estimators=100_subsample=1.0,67,-0.06355220166881857,0.07183767033447978,-7.973111493822327e-05,6.523602724618591e-05,6.941723028818767,0.6104050918082925,0.08839972813924153,0.0742290233701142,0.06347247055388035,0.3,7,100,1.0
learning_rate=0.01_max_depth=7_n_estimators=500_subsample=1.0,68,-0.06523915695812293,0.07601427589187341,-0.0017766595224817435,0.0004839049563850148,45.71467852592468,4.913666903426608,0.08184750874837239,0.00023905639634890028,0.0634624974356412,0.01,7,500,1.0
learning_rate=0.1_max_depth=7_n_estimators=500_subsample=1.0,69,-0.06628025594216451,0.07820289877200652,-7.938398983328188e-06,6.906133469049809e-06,38.0553617477417,8.529353674420708,0.09122172991434734,0.01107897950954111,0.06627231754318118,0.1,7,500,1.0
learning_rate=0.1_max_depth=7_n_estimators=300_subsample=1.0,70,-0.06631256745269208,0.07819004075424513,-6.22819227806042e-05,4.6062214124577234e-05,22.532079458236694,4.572207513213777,0.05573598543802897,0.0032003852312543074,0.06625028552991148,0.1,7,300,1.0
learning_rate=0.1_max_depth=7_n_estimators=100_subsample=1.0,71,-0.06652809982561773,0.07804846617595176,-0.0006356764101796,0.00028626258733697676,8.588003714879354,1.3771417314522738,0.03678663571675619,0.003141500579535697,0.06589242341543813,0.1,7,100,1.0
learning_rate=0.01_max_depth=7_n_estimators=300_subsample=1.0,72,-0.06660511813704814,0.07424073142622126,-0.005625086778702569,0.00022530845249685446,32.51957241694132,6.057053308364829,0.0670015017191569,0.019766609532824705,0.06098003135834557,0.01,7,300,1.0
learning_rate=0.01_max_depth=7_n_estimators=100_subsample=0.5,73,-0.07424002744984468,0.011314235951993035,-0.07427043004453258,0.00669686172515187,10.567589044570923,0.9782160397850178,0.05058368047078451,0.023588089334976175,-3.0402594687908846e-05,0.01,7,100,0.5
learning_rate=0.01_max_depth=5_n_estimators=100_subsample=0.5,74,-0.07582359851166466,0.009867172090140392,-0.0791173788861208,0.005514396355213041,3.821314493815104,0.5408317023889602,0.02497212092081706,0.0015914667896223934,-0.003293780374456143,0.01,5,100,0.5
learning_rate=0.01_max_depth=5_n_estimators=100_subsample=1.0,75,-0.08054272123344187,0.017708726420986434,-0.07329921603647369,0.0026798327586664487,4.320110082626343,0.6968687829614936,0.029494524002075195,0.004565574890333108,0.007243505196968189,0.01,5,100,1.0
learning_rate=0.01_max_depth=7_n_estimators=100_subsample=0.8,76,-0.08117919195012317,0.02252828761998541,-0.06791857846996274,0.00467586630673162,12.155280113220215,1.6734301491930392,0.03898541132609049,0.007360855185312795,0.01326061348016043,0.01,7,100,0.8
learning_rate=0.01_max_depth=5_n_estimators=100_subsample=0.8,77,-0.0825159960717801,0.019574443487334347,-0.07501771814957486,0.0034330158356208704,4.698033094406128,0.28963743741163045,0.030165672302246094,0.004207539662279222,0.00749827792220524,0.01,5,100,0.8
learning_rate=0.01_max_depth=3_n_estimators=100_subsample=0.5,78,-0.0835021682266559,0.008196396144580027,-0.09389159079153984,0.005279718857610234,2.777217149734497,0.4332113664992605,0.04080533981323242,0.005873663936919325,-0.01038942256488394,0.01,3,100,0.5
learning_rate=0.01_max_depth=3_n_estimators=100_subsample=0.8,79,-0.08507336636885639,0.00989243064283041,-0.0927684937465048,0.00438110535598941,2.84049924214681,0.5984747569361433,0.039557695388793945,0.014312027645048011,-0.007695127377648409,0.01,3,100,0.8
learning_rate=0.01_max_depth=3_n_estimators=100_subsample=1.0,80,-0.08518283173527702,0.010624887899583277,-0.09287365781868777,0.004463616293505387,2.5321670373280845,0.33293654720675114,0.03521895408630371,0.0042155784224056836,-0.007690826083410748,0.01,3,100,1.0
learning_rate=0.01_max_depth=7_n_estimators=100_subsample=1.0,81,-0.08665572607302462,0.03041541390862803,-0.06490028728522128,0.003491669086744146,12.243878682454428,0.5846644848952495,0.034131368001302086,0.005367844138611206,0.02175543878780334,0.01,7,100,1.0
