mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
3.004528522491455,0.11213124416640677,0.0437468687693278,0.01695828058975288,0.01,3,100,0.5,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.5}",-0.09143191171242485,-0.07346027501426694,-0.08475443166232881,-0.08321553946300686,0.007417145601172751,81,-0.10502699733938167,-0.09926584087726399,-0.09127461171686348,-0.09852248331116971,0.005638939789884472
2.745882431666056,0.2680792602248821,0.0440519650777181,0.01689776925099746,0.01,3,100,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",-0.08998148528635225,-0.07357103534668333,-0.08485313569167488,-0.08280188544157015,0.006854752001203786,79,-0.10720229709469295,-0.09991112468458525,-0.0912992713662399,-0.0994708977151727,0.006499841365674937
2.97735595703125,0.07878468801771954,0.044931252797444664,0.020114863600752955,0.01,3,100,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",-0.0902073896023812,-0.07375553069626947,-0.08490623777064822,-0.08295638602309963,0.006856498462272398,80,-0.10780164821016086,-0.09990871657166271,-0.09131227842933312,-0.09967421440371889,0.006733798947216275
5.335473457972209,0.2515056050160057,0.03726665178934733,0.008722439435149236,0.01,3,300,0.5,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.5}",-0.0493358124703,-0.02740785540937015,-0.025323122015495275,-0.03402226329838848,0.010861710102044963,33,-0.03322618036180089,-0.037509458324415615,-0.03462222419933552,-0.03511928762851734,0.0017836146006967113
4.235449870427449,0.3741855317704699,0.03464531898498535,0.009818156156596699,0.01,3,300,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",-0.05128695968471881,-0.025942063618535495,-0.024889977611894102,-0.034039666971716134,0.012203238659944307,35,-0.031872143458379854,-0.03946018942110972,-0.035407736044280276,-0.03558002297458995,0.0031002013346331683
3.778803904851278,0.6187113623597016,0.02770225207010905,0.0002860111736078378,0.01,3,300,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'subsample': 1.0}",-0.05578537484922578,-0.025738158981092416,-0.0251504777024628,-0.03555800384426033,0.014304923293530811,60,-0.034403811938529934,-0.0396936114445081,-0.03554560737927304,-0.03654767692077036,0.0022728252943358396
7.123573462168376,1.8639905120982299,0.037942091623942055,0.007584124387717267,0.01,3,500,0.5,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 500, 'subsample': 0.5}",-0.051369388453720015,-0.024901266867278348,-0.020433431708822704,-0.03223469567660702,0.01365266124257241,26,-0.020930435746793256,-0.025608067073621316,-0.024431064091324665,-0.023656522303913078,0.0019866210748850015
6.214761416117351,1.2600411796856643,0.034161885579427086,0.0036287381329032256,0.01,3,500,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 500, 'subsample': 0.8}",-0.052744460413753746,-0.02356293428133505,-0.02021902473176726,-0.03217547314228535,0.014608396234113547,25,-0.018193171577047574,-0.025592196204476732,-0.024069060951358565,-0.022618142910960957,0.003190116375023459
6.441529115041097,0.4499542195811814,0.03655838966369629,0.004747227931082001,0.01,3,500,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 500, 'subsample': 1.0}",-0.05754644188903782,-0.02345961012575953,-0.019798582803753177,-0.03360154493951684,0.01699743799724934,29,-0.01897857171145276,-0.025832867131550995,-0.024199586303348987,-0.023003675048784245,0.0029232395526300227
4.21604863802592,0.31318321578654923,0.029166142145792644,0.003856260535315093,0.01,5,100,0.5,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.5}",-0.08694535065645317,-0.06929893648557801,-0.07344771650672725,-0.07656400121625283,0.007533587284759412,77,-0.08785737806658167,-0.08069914912129672,-0.07479118874490563,-0.08111590531092801,0.005342383371908536
