param_combination,rank,mean_test_score,std_test_score,mean_train_score,std_train_score,mean_fit_time,std_fit_time,mean_score_time,std_score_time,overfit_score,learning_rate,max_depth,n_estimators,subsample
learning_rate=0.1_max_depth=3_n_estimators=300_subsample=0.8,18,-0.03989856573383734,0.030152023002881,-0.004793526960006616,0.0018137955653717167,10.513528188069662,1.2336965662302715,0.07455078760782878,0.007177872496869068,0.03510503877383073,0.1,3,300,0.8
learning_rate=0.01_max_depth=7_n_estimators=300_subsample=1.0,19,-0.03995425350850381,0.02358252225920029,-0.005623357978066154,0.000338288470723813,106.66533931096394,22.180929030626533,0.16407505671183267,0.048294780515551534,0.03433089553043766,0.01,7,300,1.0
learning_rate=0.1_max_depth=3_n_estimators=500_subsample=1.0,20,-0.040150469765447304,0.03212736965192188,-0.0029098335781528647,0.001291205551759385,17.298616488774616,1.8927944796676097,0.07725246747334798,0.00561819814894622,0.03724063618729444,0.1,3,500,1.0
learning_rate=0.1_max_depth=3_n_estimators=300_subsample=1.0,21,-0.04022383657316963,0.03201254524780388,-0.004968571619168046,0.0017723554286516116,10.646847168604532,1.4272930670455055,0.06362231572469075,0.004460760194493517,0.03525526495400158,0.1,3,300,1.0
learning_rate=0.1_max_depth=3_n_estimators=100_subsample=1.0,22,-0.040668585376998447,0.03214072187183433,-0.010842777328658931,0.0027146992371377267,4.723366419474284,1.5150857492022713,0.07611854871114095,0.007033015863830387,0.029825808048339515,0.1,3,100,1.0
learning_rate=0.3_max_depth=5_n_estimators=100_subsample=1.0,23,-0.041390444383758294,0.02761868846953643,-0.0010187471645419096,0.000615588183926581,9.662407636642456,1.3648905172127381,0.10386522610982259,0.049488066309986395,0.040371697219216386,0.3,5,100,1.0
learning_rate=0.3_max_depth=5_n_estimators=300_subsample=1.0,24,-0.041558869833914804,0.02752015077445533,-5.0900315188472046e-05,4.9589868451512556e-05,27.54589859644572,2.829764314254337,0.0812378724416097,0.002238247956289218,0.04150796951872633,0.3,5,300,1.0
learning_rate=0.3_max_depth=5_n_estimators=500_subsample=1.0,25,-0.041573480191123,0.027504220156585945,-4.05123025843416e-06,4.677387383019185e-06,42.01969822247823,7.03389052725319,0.10744142532348633,0.007626995755132274,0.04156942896086457,0.3,5,500,1.0
learning_rate=0.1_max_depth=7_n_estimators=500_subsample=1.0,26,-0.04242552103608046,0.028478368890434227,-1.3361861914526687e-05,1.3203198911703073e-05,101.209388256073,12.821682461564652,0.14600475629170737,0.019485868716053196,0.04241215917416593,0.1,7,500,1.0
learning_rate=0.1_max_depth=7_n_estimators=300_subsample=1.0,27,-0.04244003280888766,0.02842974947288735,-8.426378352867143e-05,6.854137677276246e-05,64.15882460276286,12.301574740640149,0.12485178311665852,0.01794090293395766,0.04235576902535899,0.1,7,300,1.0
learning_rate=0.1_max_depth=7_n_estimators=100_subsample=1.0,28,-0.042551062545908375,0.02821977814723139,-0.0007967563411531725,0.00041874747314677265,28.001915375391643,5.403420702505063,0.08940990765889485,0.013098345282951718,0.041754306204755204,0.1,7,100,1.0
learning_rate=0.3_max_depth=7_n_estimators=100_subsample=1.0,29,-0.04347920345998046,0.02461669528980735,-0.00011227062747757732,9.27605910564569e-05,23.019749641418457,4.24491444289101,0.12668895721435547,0.05922239768110085,0.04336693283250288,0.3,7,100,1.0
learning_rate=0.3_max_depth=7_n_estimators=500_subsample=1.0,30,-0.043497821583749784,0.02464269328164933,-3.566088302972352e-07,4.5545090080910226e-08,36.71624835332235,8.617453288667706,0.08001128832499187,0.06529843605230219,0.043497464974919485,0.3,7,500,1.0
learning_rate=0.3_max_depth=7_n_estimators=300_subsample=1.0,31,-0.0434994970519437,0.024640731269398725,-6.41903807323049e-07,4.3571279597650787e-07,53.76074194908142,17.381902288829806,0.08857067426045735,0.008454480486937472,0.043498855148136374,0.3,7,300,1.0
learning_rate=0.01_max_depth=7_n_estimators=500_subsample=1.0,32,-0.04432236806458594,0.03068855774165306,-0.0018677236363192115,0.0005825150496772913,151.65087223052979,23.482221543238776,0.12727761268615723,0.003790603860270563,0.04245464442826673,0.01,7,500,1.0
learning_rate=0.01_max_depth=7_n_estimators=500_subsample=0.8,33,-0.04590138612287864,0.03737604477057321,-0.002659069930218644,0.0004690049897116075,140.40768853823343,21.851778121419006,0.2292174498240153,0.07058284107901161,0.043242316192659995,0.01,7,500,0.8
learning_rate=0.01_max_depth=3_n_estimators=500_subsample=0.5,34,-0.04641044009386111,0.035873392394088766,-0.01999757964105078,0.0023390626982265354,25.896923383076984,9.151515314373755,0.09610788027445476,0.03016114183211412,0.02641286045281033,0.01,3,500,0.5
learning_rate=0.3_max_depth=5_n_estimators=100_subsample=0.8,35,-0.047032207248170844,0.03181857354950677,-0.0011722376142609405,0.0006992993718868654,11.725329955418905,2.490842708581713,0.07875251770019531,0.008495582462697266,0.045859969633909904,0.3,5,100,0.8
learning_rate=0.3_max_depth=5_n_estimators=300_subsample=0.8,36,-0.047043685608357665,0.032074201016512136,-4.344567268613536e-05,4.4527876501588515e-05,28.457239071528118,4.233480105852944,0.14681053161621094,0.060831050810054715,0.04700023993567153,0.3,5,300,0.8
learning_rate=0.3_max_depth=5_n_estimators=500_subsample=0.8,37,-0.04704606525249241,0.03207430122389566,-2.9992050127691656e-06,3.693151561880718e-06,42.83928887049357,10.525760710029683,0.10069672266642253,0.013189609924564938,0.04704306604747964,0.3,5,500,0.8
learning_rate=0.1_max_depth=3_n_estimators=100_subsample=0.5,38,-0.05023048570847367,0.04105769173854543,-0.012926141227873273,0.0015482304524486845,4.609407186508179,1.1300922092505972,0.08741052945454915,0.037209196716024864,0.037304344480600396,0.1,3,100,0.5
learning_rate=0.01_max_depth=7_n_estimators=500_subsample=0.5,39,-0.05067785082243476,0.04645666015554797,-0.006522705131735955,0.00032439692722358813,125.44578870137532,31.2269373462386,0.2286689281463623,0.09823481371138464,0.04415514569069881,0.01,7,500,0.5
learning_rate=0.1_max_depth=3_n_estimators=500_subsample=0.5,40,-0.05076722740847079,0.04159398285313452,-0.0033404184172763393,0.0015317710048968947,20.949116150538128,4.728988909084166,0.12523897488911948,0.03882138349850168,0.047426808991194454,0.1,3,500,0.5
learning_rate=0.01_max_depth=5_n_estimators=500_subsample=0.5,41,-0.051359946874850904,0.0447085054472116,-0.01012850734396896,0.0005019192923322372,51.44696513811747,7.352159865329538,0.12223132451375325,0.030220686736679693,0.041231439530881944,0.01,5,500,0.5
learning_rate=0.1_max_depth=3_n_estimators=300_subsample=0.5,42,-0.05159424291378401,0.042397931928072875,-0.005837763596873343,0.0018196218151610298,12.305728435516357,4.0197202667072265,0.07359027862548828,0.0163880916840589,0.04575647931691067,0.1,3,300,0.5
learning_rate=0.3_max_depth=7_n_estimators=100_subsample=0.5,43,-0.05212107800803908,0.02407579419339612,-0.0006885895934221325,0.00038938177277071103,18.424975156784058,5.62558797729114,0.0812688668568929,0.008312968122110985,0.05143248841461694,0.3,7,100,0.5
learning_rate=0.3_max_depth=7_n_estimators=500_subsample=0.5,44,-0.052451103217282434,0.023960519991075423,-9.452059296357955e-08,1.2144078180200283e-08,66.75441908836365,18.73293861487663,0.0681920846303304,0.02334359686761209,0.05245100869668947,0.3,7,500,0.5
learning_rate=0.3_max_depth=7_n_estimators=300_subsample=0.5,45,-0.052452043333545646,0.02395752452254239,-2.5145274369571115e-06,2.6495398068106618e-06,60.85823973019918,9.628167790192053,0.11749990781148274,0.015680517096373244,0.05244952880610869,0.3,7,300,0.5
learning_rate=0.3_max_depth=3_n_estimators=100_subsample=1.0,46,-0.05278095997860632,0.04340961532798149,-0.005738480274677209,0.0019731114083659613,4.296626329421997,0.5646218345009814,0.12791665395100912,0.07810455082352512,0.047042479703929115,0.3,3,100,1.0
learning_rate=0.3_max_depth=3_n_estimators=100_subsample=0.8,47,-0.05278948465105418,0.04047010174366466,-0.005836806907410063,0.0019483261902982997,4.350435813268025,0.6611320594913461,0.07442847887674968,0.011875808497436907,0.04695267774364412,0.3,3,100,0.8
learning_rate=0.3_max_depth=3_n_estimators=300_subsample=1.0,48,-0.05302527687455083,0.04422214447169367,-0.0014077801405737512,0.0008936062033102701,13.915306568145752,3.906865932962253,0.08941857020060222,0.012251691595781699,0.05161749673397708,0.3,3,300,1.0
learning_rate=0.3_max_depth=3_n_estimators=500_subsample=1.0,49,-0.0533377430503574,0.044480414189099454,-0.0005085386987547746,0.00041477692406214863,18.18359152475993,1.617258492697034,0.08349339167277019,0.012966564426465219,0.05282920435160263,0.3,3,500,1.0
learning_rate=0.3_max_depth=3_n_estimators=500_subsample=0.8,50,-0.05404380871268749,0.04192905394893311,-0.000525983239022433,0.0004100299735203252,18.672597885131836,3.038204274739223,0.08726779619852702,0.011245069948531567,0.05351782547366506,0.3,3,500,0.8
learning_rate=0.3_max_depth=3_n_estimators=300_subsample=0.8,51,-0.05421138040672657,0.04186422588344089,-0.0014738041891650276,0.0009026476180782686,10.930686235427856,1.5946426053904144,0.10835472742716472,0.04384088912399571,0.052737576217561546,0.3,3,300,0.8
learning_rate=0.1_max_depth=5_n_estimators=500_subsample=0.8,52,-0.05530430163309442,0.05279753793304545,-0.00023300948606886363,0.0001967433175698894,50.910416762034096,3.2522062653585846,0.14542404810587564,0.03517234472798625,0.05507129214702555,0.1,5,500,0.8
learning_rate=0.1_max_depth=5_n_estimators=300_subsample=0.8,53,-0.05542526576846261,0.052772357577483955,-0.0008044438050213209,0.0005020307743228141,31.739362398783367,4.839820431753903,0.1460851033528646,0.09453195131604368,0.054620821963441285,0.1,5,300,0.8
learning_rate=0.1_max_depth=5_n_estimators=100_subsample=0.8,54,-0.05553873947656144,0.052191237417424374,-0.0036587013790722995,0.0011305496873223375,11.526766935984293,1.928540026187013,0.07680153846740723,0.011434325587611172,0.05188003809748914,0.1,5,100,0.8
learning_rate=0.1_max_depth=5_n_estimators=100_subsample=0.5,55,-0.0627348039851726,0.05763241942490922,-0.006425532356363654,0.0013430827669509164,9.448876857757568,1.654541964558053,0.1018228530883789,0.03942250876546361,0.05630927162880895,0.1,5,100,0.5
learning_rate=0.3_max_depth=5_n_estimators=100_subsample=0.5,56,-0.0631825558674808,0.0402466521478301,-0.0024444460135511874,0.0010423419874733813,10.119478305180868,3.2521932445440465,0.06997021039326985,0.009101773083379068,0.060738109853929606,0.3,5,100,0.5
learning_rate=0.3_max_depth=5_n_estimators=300_subsample=0.5,57,-0.06370256704961222,0.0397695193123675,-0.00013799641037533472,0.00011952807832654195,29.580080270767212,7.970961576722449,0.09637840588887532,0.01118861889552531,0.06356457063923689,0.3,5,300,0.5
learning_rate=0.3_max_depth=5_n_estimators=500_subsample=0.5,58,-0.06376432145985696,0.03969509267248188,-1.0948126762147178e-05,1.2092033014600809e-05,50.045044342676796,6.4647623973695305,0.12330436706542969,0.007703827763245724,0.0637533733330948,0.3,5,500,0.5
learning_rate=0.1_max_depth=5_n_estimators=500_subsample=0.5,59,-0.064100417762618,0.060663261432154156,-0.00042421727754783254,0.00029566342745054067,47.04087519645691,7.642958929199027,0.11678878466288249,0.01659509941129183,0.06367620048507017,0.1,5,500,0.5
learning_rate=0.1_max_depth=5_n_estimators=300_subsample=0.5,60,-0.06421578952182913,0.06079084248938173,-0.0014486428169897903,0.0007342703121830948,29.613922278086346,6.90580992155335,0.10671003659566243,0.008730015272518902,0.06276714670483934,0.1,5,300,0.5
learning_rate=0.1_max_depth=7_n_estimators=100_subsample=0.5,61,-0.07014340368852791,0.06348002565951,-0.0032591956454676232,0.0006345081312289059,17.141903320948284,2.893375674192981,0.07599409421284993,0.0028197807739866877,0.06688420804306028,0.1,7,100,0.5
learning_rate=0.1_max_depth=7_n_estimators=500_subsample=0.5,62,-0.07174861582464773,0.06626086884604564,-2.8335502199863836e-05,2.691911445921047e-05,113.13505180676778,23.959983343551347,0.14510099093119302,0.023064014184664885,0.07172028032244786,0.1,7,500,0.5
learning_rate=0.1_max_depth=7_n_estimators=300_subsample=0.5,63,-0.07179221285642895,0.06626011529964825,-0.000265036439922474,0.000171572871893784,60.027037620544434,11.90103258611797,0.1167287031809489,0.022136745021217298,0.07152717641650648,0.1,7,300,0.5
learning_rate=0.01_max_depth=7_n_estimators=100_subsample=0.8,64,-0.07403959166029588,0.007933696470524566,-0.06866360954149059,0.004783169374235208,36.64161992073059,5.011677735560501,0.15602993965148926,0.06516555226250234,0.005375982118805286,0.01,7,100,0.8
learning_rate=0.01_max_depth=7_n_estimators=100_subsample=0.5,65,-0.074310106480924,0.007840975559352864,-0.07562529332202772,0.006759113226400494,29.165388743082683,5.2044147651811725,0.16511821746826172,0.051304495393593275,-0.0013151868411037243,0.01,7,100,0.5
learning_rate=0.01_max_depth=5_n_estimators=100_subsample=0.8,66,-0.07519429323237252,0.00645015636300492,-0.0749993953450778,0.003672379356244365,11.566406488418579,1.9246004503734364,0.06140279769897461,0.0038035893592575196,0.00019489788729472324,0.01,5,100,0.8
learning_rate=0.01_max_depth=5_n_estimators=100_subsample=0.5,67,-0.07569433345267824,0.006977267405945978,-0.08044126290647463,0.005853067452553732,11.139306624730429,1.40025460705655,0.0634156068166097,0.0032467625668412907,-0.004746929453796386,0.01,5,100,0.5
learning_rate=0.3_max_depth=3_n_estimators=100_subsample=0.5,68,-0.07669282648856576,0.06819067191197324,-0.007898387882473146,0.002075334051053115,4.464417298634847,1.1888854638431023,0.07189400990804036,0.013628935771526273,0.06879443860609262,0.3,3,100,0.5
learning_rate=0.3_max_depth=3_n_estimators=300_subsample=0.5,69,-0.07707267854233218,0.06804950884305536,-0.002213483537146185,0.0013441338561357393,11.19728676478068,0.5623837949599595,0.13439432779947916,0.06930641038881785,0.074859195005186,0.3,3,300,0.5
learning_rate=0.3_max_depth=3_n_estimators=500_subsample=0.5,70,-0.07737910762746901,0.06780748909596551,-0.000883736941189823,0.0006863522640346207,17.12007212638855,2.067833113869448,0.08380659421284993,0.0045881258904231555,0.0764953706862792,0.3,3,500,0.5
learning_rate=0.01_max_depth=5_n_estimators=100_subsample=1.0,71,-0.0780102793222246,0.008937746184983228,-0.0725118125550757,0.0026987079777329136,12.827615102132162,1.838564785268604,0.06808972358703613,0.014282312929804288,0.0054984667671488935,0.01,5,100,1.0
learning_rate=0.01_max_depth=7_n_estimators=100_subsample=1.0,72,-0.07866176168060078,0.010425989433586805,-0.0654173609312023,0.003731113806450962,38.23489276568095,9.334502190942942,0.09710065523783366,0.029326693122517893,0.013244400749398477,0.01,7,100,1.0
learning_rate=0.01_max_depth=3_n_estimators=100_subsample=1.0,73,-0.08154874081177209,0.006896276074530096,-0.09752599157152338,0.005569654122617459,7.316557725270589,0.7102144460961625,0.08880551656087239,0.02261189771730026,-0.015977250759751288,0.01,3,100,1.0
learning_rate=0.01_max_depth=3_n_estimators=100_subsample=0.8,74,-0.08165981633448105,0.007144407075783243,-0.09695454303606756,0.005208488153271568,8.447983185450235,2.435294900385509,0.09438594182332356,0.03512437722204151,-0.015294726701586506,0.01,3,100,0.8
learning_rate=0.01_max_depth=3_n_estimators=100_subsample=0.5,75,-0.08276599910408802,0.007609766614350426,-0.09652606973280796,0.005449656448859369,6.2509229977925616,1.0134460853373761,0.07220021883646648,0.002189787731904216,-0.013760070628719936,0.01,3,100,0.5
learning_rate=0.1_max_depth=7_n_estimators=100_subsample=0.8,76,-0.09204106548842465,0.10192843431511228,-0.0010526897048663165,0.0004680373122319655,25.01494352022807,6.437863889199462,0.08349895477294922,0.015148250508603099,0.09098837578355834,0.1,7,100,0.8
learning_rate=0.1_max_depth=7_n_estimators=300_subsample=0.8,77,-0.0926678713819546,0.10322797776159524,-7.258695528344398e-05,6.010235545598341e-05,70.06069723765056,13.960409233912195,0.10451459884643555,0.004301293892284932,0.09259528442667116,0.1,7,300,0.8
learning_rate=0.1_max_depth=7_n_estimators=500_subsample=0.8,78,-0.0926719265482993,0.10325016191133397,-7.430982740074608e-06,7.779236038073433e-06,104.18251172701518,21.67628359942749,0.12032659848531087,0.00851795140595201,0.09266449556555922,0.1,7,500,0.8
learning_rate=0.3_max_depth=7_n_estimators=100_subsample=0.8,79,-0.11783468995892775,0.13304450237955737,-0.00014085665486407786,0.00011271519517822422,23.210879643758137,4.320863784653019,0.0875083605448405,0.01127687314017864,0.11769383330406367,0.3,7,100,0.8
learning_rate=0.3_max_depth=7_n_estimators=300_subsample=0.8,80,-0.11787521139158198,0.13307779398479302,-3.148861216362375e-07,2.6260466534690697e-07,54.684375524520874,18.21860600865244,0.08991169929504395,0.007000116960408093,0.11787489650546035,0.3,7,300,0.8
learning_rate=0.3_max_depth=7_n_estimators=500_subsample=0.8,81,-0.11787554162728858,0.1330756019049394,-1.2379289297776677e-07,1.2300891694841113e-08,50.312739531199135,13.558270816282878,0.05846587816874186,0.020524360254730978,0.1178754178343956,0.3,7,500,0.8
