mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
6.2509229977925616,1.0134460853373761,0.07220021883646648,0.002189787731904216,0.01,3,100,0.5,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.5}",-0.09104912095926622,-0.0726742078333504,-0.08457466851964746,-0.08276599910408802,0.007609766614350426,75,-0.1027461824795502,-0.09735692457123199,-0.08947510214764168,-0.09652606973280796,0.005449656448859369
8.447983185450235,2.435294900385509,0.09438594182332356,0.03512437722204151,0.01,3,100,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 0.8}",-0.08927293589289732,-0.07210050620099043,-0.08360600690955537,-0.08165981633448105,0.007144407075783243,74,-0.10255776010702244,-0.09829364604644492,-0.09001222295473532,-0.09695454303606756,0.005208488153271568
7.316557725270589,0.7102144460961625,0.08880551656087239,0.02261189771730026,0.01,3,100,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 100, 'subsample': 1.0}",-0.08870065005860191,-0.07223034932426917,-0.08371522305244518,-0.08154874081177209,0.006896276074530096,73,-0.10362034710035307,-0.09880035214253396,-0.09015727547168309,-0.09752599157152338,0.005569654122617459
15.380819400151571,1.4929732854433666,0.0872179667154948,0.019503810444757207,0.01,3,300,0.5,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.5}",-0.06495046612551464,-0.02515275847037104,-0.0234079859232959,-0.03783707017306053,0.01918529363629293,12,-0.027878029569417782,-0.03214912099880844,-0.029748385553295058,-0.02992517870717376,0.0017481413680434756
13.450435082117716,1.2523915367253995,0.07801413536071777,0.01779220044024951,0.01,3,300,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'subsample': 0.8}",-0.05524618247155746,-0.02468229571308504,-0.022208100098990807,-0.034045526094544434,0.015025118615091154,4,-0.024311861927500577,-0.03304482215177241,-0.030723264846692182,-0.02935998297532172,0.003693241725574249
12.632928927739462,2.60126885373531,0.0640581448872884,0.003340156539123075,0.01,3,300,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 300, 'subsample': 1.0}",-0.06136906114172141,-0.02429100838222546,-0.021832923870803253,-0.03583099779825004,0.018085999269558214,10,-0.02367049740632191,-0.03343673807588318,-0.031477886959110364,-0.029528374147105147,0.004218634404407624
25.896923383076984,9.151515314373755,0.09610788027445476,0.03016114183211412,0.01,3,500,0.5,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 500, 'subsample': 0.5}",-0.09709943567686183,-0.022887951599894547,-0.019243933004826973,-0.04641044009386111,0.035873392394088766,34,-0.016734420136854083,-0.02209890825901288,-0.02115941052728537,-0.01999757964105078,0.0023390626982265354
19.36827890078227,3.238456380957523,0.07749032974243164,0.014715251992800792,0.01,3,500,0.8,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 500, 'subsample': 0.8}",-0.06444176705325376,-0.021527258881115875,-0.016786107002721654,-0.03425171097903043,0.02143516183916918,6,-0.013508261617699949,-0.021352098419871984,-0.021143352029804396,-0.018667904022458773,0.003649413292807549
23.739195187886555,7.884577587310666,0.06968983014424641,0.005732593201112619,0.01,3,500,1.0,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 500, 'subsample': 1.0}",-0.07746817139648986,-0.020984377676437373,-0.016220920131100613,-0.03822448973467595,0.02781753097990424,14,-0.0129481598034076,-0.021972227919366066,-0.021940482867933365,-0.018953623530235678,0.004246523901401274
11.139306624730429,1.40025460705655,0.0634156068166097,0.0032467625668412907,0.01,5,100,0.5,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.5}",-0.08535930657304021,-0.06914004213639835,-0.07258365164859622,-0.07569433345267824,0.006977267405945978,67,-0.08796853621646522,-0.07965969186003714,-0.07369556064292153,-0.08044126290647463,0.005853067452553732
11.566406488418579,1.9246004503734364,0.06140279769897461,0.0038035893592575196,0.01,5,100,0.8,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'subsample': 0.8}",-0.08427994986013365,-0.06994796766005072,-0.07135496217693316,-0.07519429323237252,0.00645015636300492,66,-0.0796492991662245,-0.07467777841518505,-0.07067110845382382,-0.0749993953450778,0.003672379356244365
12.827615102132162,1.838564785268604,0.06808972358703613,0.014282312929804288,0.01,5,100,1.0,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100, 'subsample': 1.0}",-0.0906371426873522,-0.07219353815655423,-0.07120015712276732,-0.0780102793222246,0.008937746184983228,71,-0.07586306160103294,-0.07241776461816458,-0.06925461144602958,-0.0725118125550757,0.0026987079777329136
35.72464338938395,6.039819930150712,0.0880735715230306,0.016387273202667994,0.01,5,300,0.5,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.5}",-0.07062790171108643,-0.02428276574921962,-0.01949296580487461,-0.03813454442172689,0.02305933284416808,13,-0.018204572929142054,-0.017801769971463603,-0.01623936077206281,-0.017415234557556156,0.0008475737628613663
38.991772413253784,9.035747102232035,0.0829315980275472,0.002459543336538337,0.01,5,300,0.8,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'subsample': 0.8}",-0.05453017146802316,-0.024902640846323678,-0.017064784973491003,-0.03216586576261261,0.016134427444331956,1,-0.010971308351163948,-0.013028633976693994,-0.013090667515084552,-0.012363536614314163,0.0009847797359501312
35.392873207728066,4.982604281892395,0.08638350168863933,0.0039701311757971034,0.01,5,300,1.0,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 300, 'subsample': 1.0}",-0.05728815578162034,-0.026729008375194145,-0.017176796727375317,-0.03373132029472994,0.0171075920857475,3,-0.00887262112696414,-0.011664701964731222,-0.012342119194213429,-0.01095981409530293,0.0015015557245763487
51.44696513811747,7.352159865329538,0.12223132451375325,0.030220686736679693,0.01,5,500,0.5,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 500, 'subsample': 0.5}",-0.11449979557672336,-0.02267018196629185,-0.016909863081537507,-0.051359946874850904,0.0447085054472116,41,-0.009508437903543943,-0.01073774079548091,-0.010139343332882028,-0.01012850734396896,0.0005019192923322372
57.786571979522705,4.522795507294357,0.1459519068400065,0.04336216542292189,0.01,5,500,0.8,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 500, 'subsample': 0.8}",-0.0814701889925198,-0.02238227940256703,-0.014627754089472852,-0.03949340749485323,0.029850413781442365,15,-0.004675360785676731,-0.006879629372998458,-0.007665945460763988,-0.006406978539813059,0.0012658194400729324
63.38652729988098,15.811503462037193,0.11232360204060872,0.0170910706905569,0.01,5,500,1.0,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 500, 'subsample': 1.0}",-0.06366790123594786,-0.024043875593723354,-0.014707961290651326,-0.03413991270677418,0.021224457651537066,5,-0.003699180345359266,-0.006169566736780794,-0.0071424687978727044,-0.005670405293337588,0.0014493516830565603
29.165388743082683,5.2044147651811725,0.16511821746826172,0.051304495393593275,0.01,7,100,0.5,"{'learning_rate': 0.01, 'max_depth': 7, 'n_estimators': 100, 'subsample': 0.5}",-0.08538486766958024,-0.06828940917446139,-0.06925604259873037,-0.074310106480924,0.007840975559352864,65,-0.08446937712472033,-0.07434411972087578,-0.06806238312048705,-0.07562529332202772,0.006759113226400494
