loss,mae,val_loss,val_mae
0.7539620399475098,0.6794613599777222,0.5520194172859192,0.599029541015625
0.5626019835472107,0.5718200206756592,0.3864481449127197,0.49817004799842834
0.42896130681037903,0.4800836741924286,0.25593480467796326,0.36832842230796814
0.3639431893825531,0.43540531396865845,0.23718532919883728,0.3392508029937744
0.3332165777683258,0.4068790674209595,0.223967507481575,0.31639090180397034
0.311358779668808,0.3941434323787689,0.21835577487945557,0.30857911705970764
0.2919027805328369,0.37652719020843506,0.21635517477989197,0.296212762594223
0.2768326699733734,0.36397629976272583,0.20366312563419342,0.28131645917892456
0.2672767639160156,0.35527437925338745,0.19970735907554626,0.27261197566986084
0.24276797473430634,0.33725249767303467,0.20712967216968536,0.27770763635635376
0.2404564619064331,0.3317658305168152,0.20517386496067047,0.26715660095214844
0.23253284394741058,0.3224364221096039,0.20050495862960815,0.2629373073577881
0.2252187281847,0.31854555010795593,0.2026384472846985,0.25559139251708984
0.21940240263938904,0.3143245577812195,0.20287275314331055,0.25788116455078125
0.22200730443000793,0.31149834394454956,0.19699792563915253,0.24840620160102844
0.21115073561668396,0.3038954734802246,0.19353069365024567,0.242300346493721
0.20655407011508942,0.3019740879535675,0.19758754968643188,0.250299334526062
0.20301443338394165,0.30080586671829224,0.19609233736991882,0.24651411175727844
0.19891135394573212,0.29003503918647766,0.19924376904964447,0.24685260653495789
0.19729281961917877,0.2880389392375946,0.19062210619449615,0.2464091181755066
0.19541853666305542,0.288288950920105,0.18671183288097382,0.24123306572437286
0.19013220071792603,0.2845517098903656,0.18849030137062073,0.23467135429382324
0.19187185168266296,0.2826631963253021,0.19619958102703094,0.2519620954990387
0.18450628221035004,0.28024545311927795,0.18727682530879974,0.2369019091129303
0.18770669400691986,0.2773512601852417,0.1930706650018692,0.24437183141708374
0.17977790534496307,0.2755695581436157,0.1884881556034088,0.23421338200569153
0.18218518793582916,0.27408111095428467,0.1903250515460968,0.2482193112373352
0.17927202582359314,0.2698049545288086,0.19073030352592468,0.2400994449853897
0.17449328303337097,0.2691558599472046,0.19184161722660065,0.24745626747608185
0.17347712814807892,0.26501572132110596,0.19062434136867523,0.2344183623790741
0.17388105392456055,0.26804640889167786,0.19257906079292297,0.2382144331932068
